Parametros;Precisao;Revocacao;F1-Score;Tempo
Voting_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.7200;0.9978;0.8364;0.0041
Voting_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.7200;0.9978;0.8364;0.0035
Voting_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.7200;0.9978;0.8364;0.0047
Voting_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8413;0.9968;0.9125;0.0073
Voting_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9213;0.9945;0.9565;0.0103
Voting_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9670;0.9805;0.9737;0.0157
Voting_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9732;0.9718;0.9725;0.0233
Voting_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9789;0.9637;0.9713;0.0290
Voting_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9805;0.9557;0.9680;0.0347
Voting_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9809;0.9490;0.9647;0.0437
Voting_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9814;0.9370;0.9587;0.0468
Voting_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9825;0.9247;0.9527;0.0519
Voting_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9836;0.9123;0.9466;0.0580
Voting_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9845;0.9048;0.9429;0.0726
Voting_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9877;0.8013;0.8847;0.1250
Voting_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9880;0.6977;0.8179;0.1852
Voting_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9874;0.5875;0.7367;0.2371
Voting_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9885;0.4923;0.6572;0.2984
Voting_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9880;0.3920;0.5613;0.3688
Voting_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9889;0.2890;0.4473;0.4049
Voting_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9898;0.1945;0.3251;0.4643
Voting_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9846;0.0958;0.1745;0.4759
Voting_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7797;0.9998;0.8761;0.0038
Voting_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7797;0.9998;0.8761;0.0042
Voting_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7797;0.9998;0.8761;0.0034
Voting_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9038;0.9960;0.9477;0.0063
Voting_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9465;0.9908;0.9681;0.0093
Voting_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9640;0.9782;0.9711;0.0155
Voting_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9749;0.9708;0.9728;0.0212
Voting_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9772;0.9640;0.9706;0.0276
Voting_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9792;0.9553;0.9671;0.0336
Voting_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9811;0.9453;0.9628;0.0400
Voting_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9821;0.9347;0.9579;0.0470
Voting_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9828;0.9285;0.9549;0.0518
Voting_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9848;0.9205;0.9515;0.0639
Voting_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9851;0.9085;0.9452;0.0668
Voting_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9876;0.7945;0.8806;0.1322
Voting_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9886;0.6937;0.8153;0.1882
Voting_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9898;0.5825;0.7334;0.2387
Voting_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9895;0.4715;0.6387;0.3045
Voting_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9882;0.3775;0.5463;0.3690
Voting_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9867;0.2775;0.4332;0.4098
Voting_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9869;0.1890;0.3172;0.4642
Voting_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9887;0.0875;0.1608;0.4874
Voting_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.8385;0.9965;0.9107;0.0081
Voting_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.8357;0.9968;0.9091;0.0074
Voting_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.8361;0.9972;0.9096;0.0067
Voting_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8355;0.9965;0.9089;0.0086
Voting_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8905;0.9945;0.9396;0.0123
Voting_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9318;0.9900;0.9600;0.0186
Voting_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9628;0.9778;0.9702;0.0235
Voting_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9707;0.9683;0.9695;0.0303
Voting_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9761;0.9607;0.9684;0.0365
Voting_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9789;0.9523;0.9654;0.0484
Voting_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9799;0.9487;0.9641;0.0467
Voting_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9805;0.9410;0.9603;0.0586
Voting_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9813;0.9333;0.9567;0.0593
Voting_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9822;0.9257;0.9532;0.0675
Voting_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9868;0.8442;0.9100;0.1251
Voting_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9873;0.7388;0.8451;0.1896
Voting_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9865;0.6048;0.7498;0.2422
Voting_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9871;0.4970;0.6611;0.2896
Voting_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9851;0.3977;0.5667;0.3460
Voting_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9864;0.3075;0.4688;0.3952
Voting_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9875;0.2165;0.3551;0.4256
Voting_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9846;0.1118;0.2007;0.4788
Voting_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.6001;0.9995;0.7500;0.0037
Voting_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.6001;0.9995;0.7500;0.0039
Voting_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.6001;0.9995;0.7500;0.0041
Voting_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.8232;0.9972;0.9019;0.0062
Voting_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.9012;0.9875;0.9424;0.0092
Voting_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9613;0.9822;0.9717;0.0154
Voting_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9763;0.9700;0.9732;0.0215
Voting_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9789;0.9610;0.9698;0.0282
Voting_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9804;0.9527;0.9664;0.0379
Voting_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9817;0.9387;0.9597;0.0405
Voting_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9823;0.9287;0.9548;0.0480
Voting_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9842;0.9180;0.9499;0.0519
Voting_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9843;0.9110;0.9462;0.0581
Voting_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9849;0.8982;0.9396;0.0670
Voting_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9876;0.7953;0.8810;0.1249
Voting_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9890;0.6983;0.8186;0.1897
Voting_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9885;0.5820;0.7327;0.2459
Voting_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9886;0.4750;0.6417;0.2937
Voting_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9893;0.3685;0.5370;0.3683
Voting_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9878;0.2840;0.4412;0.4258
Voting_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9878;0.1822;0.3077;0.4601
Voting_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9867;0.0927;0.1696;0.4949
Voting_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.6067;0.9992;0.7550;0.0046
Voting_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5973;0.9990;0.7476;0.0049
Voting_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5971;0.9992;0.7475;0.0052
Voting_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.7779;0.9962;0.8736;0.0076
Voting_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.9083;0.9925;0.9485;0.0102
Voting_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9676;0.9855;0.9765;0.0163
Voting_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9760;0.9750;0.9755;0.0231
Voting_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9797;0.9663;0.9729;0.0284
Voting_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9813;0.9563;0.9686;0.0341
Voting_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9826;0.9473;0.9646;0.0439
Voting_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9833;0.9423;0.9623;0.0471
Voting_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9841;0.9285;0.9555;0.0653
Voting_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9842;0.9177;0.9498;0.0590
Voting_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9840;0.9080;0.9445;0.0757
