Parametros;Precisao;Revocacao;F1-Score;Tempo
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5401;0.9955;0.7003;0.0045
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5433;0.9958;0.7030;0.0047
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5433;0.9958;0.7030;0.0043
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9329;0.9935;0.9622;0.0066
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9637;0.9878;0.9756;0.0097
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9747;0.9745;0.9746;0.0164
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9778;0.9685;0.9731;0.0213
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9802;0.9540;0.9669;0.0277
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9813;0.9435;0.9620;0.0338
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9829;0.9317;0.9566;0.0440
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9837;0.9225;0.9521;0.0459
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9854;0.9113;0.9469;0.0522
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9863;0.9012;0.9419;0.0620
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9873;0.8918;0.9371;0.0729
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9902;0.7802;0.8728;0.1243
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9906;0.6875;0.8117;0.1842
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9923;0.5817;0.7335;0.2410
Retirement_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9920;0.4647;0.6330;0.2972
