Parametros;Precisao;Revocacao;F1-Score;Tempo
Justice_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5157;0.9995;0.6804;0.0041
Justice_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5157;0.9995;0.6804;0.0044
Justice_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5157;0.9995;0.6804;0.0039
Justice_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8633;0.9888;0.9218;0.0064
Justice_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8733;0.9822;0.9246;0.0096
Justice_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9029;0.9695;0.9350;0.0159
Justice_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9151;0.9563;0.9352;0.0225
Justice_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9239;0.9467;0.9352;0.0298
Justice_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9306;0.9350;0.9328;0.0340
Justice_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9389;0.9217;0.9302;0.0430
Justice_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9430;0.9097;0.9261;0.0460
Justice_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9449;0.8995;0.9216;0.0530
Justice_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9476;0.8898;0.9177;0.0577
Justice_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9504;0.8768;0.9121;0.0708
Justice_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9612;0.7865;0.8651;0.1268
Justice_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9651;0.6847;0.8011;0.1814
Justice_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9668;0.5820;0.7266;0.2381
Justice_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9657;0.4713;0.6334;0.2984
Justice_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9688;0.3643;0.5294;0.3604
Justice_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9695;0.2780;0.4321;0.4118
Justice_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9689;0.1790;0.3022;0.4622
Justice_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9694;0.0872;0.1601;0.4821
Justice_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6106;0.9985;0.7578;0.0042
Justice_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6106;0.9985;0.7578;0.0036
Justice_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6106;0.9985;0.7578;0.0040
Justice_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9096;0.9882;0.9473;0.0068
Justice_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9248;0.9835;0.9532;0.0102
Justice_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9361;0.9735;0.9544;0.0162
Justice_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9446;0.9595;0.9520;0.0238
Justice_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9487;0.9487;0.9487;0.0315
Justice_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9523;0.9393;0.9458;0.0352
Justice_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9562;0.9267;0.9412;0.0429
Justice_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9585;0.9173;0.9374;0.0470
Justice_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9602;0.9107;0.9348;0.0524
Justice_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9614;0.9025;0.9310;0.0586
Justice_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9623;0.8942;0.9270;0.0742
Justice_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9702;0.7823;0.8662;0.1217
Justice_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9720;0.6850;0.8036;0.1882
Justice_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9725;0.5660;0.7155;0.2441
Justice_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9745;0.4680;0.6323;0.3051
Justice_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9744;0.3800;0.5468;0.3813
Justice_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9710;0.2928;0.4499;0.4119
Justice_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9738;0.1953;0.3253;0.4672
Justice_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9725;0.0973;0.1768;0.4957
Justice_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5581;0.9982;0.7159;0.0047
Justice_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5583;0.9980;0.7161;0.0053
Justice_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5581;0.9982;0.7160;0.0051
Justice_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9036;0.9912;0.9454;0.0072
Justice_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9229;0.9842;0.9526;0.0107
Justice_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9418;0.9677;0.9546;0.0165
Justice_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9502;0.9590;0.9546;0.0220
Justice_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9540;0.9477;0.9508;0.0292
Justice_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9592;0.9393;0.9491;0.0339
Justice_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9620;0.9293;0.9453;0.0491
Justice_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9625;0.9227;0.9422;0.0471
Justice_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9635;0.9163;0.9393;0.0542
Justice_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9637;0.9015;0.9315;0.0584
Justice_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9646;0.8935;0.9277;0.0671
Justice_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9713;0.7953;0.8745;0.1235
Justice_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9734;0.6867;0.8053;0.1904
Justice_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9732;0.5890;0.7338;0.2419
Justice_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9742;0.4728;0.6366;0.2950
Justice_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9733;0.3825;0.5492;0.3697
Justice_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9749;0.2915;0.4488;0.4185
Justice_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9785;0.1930;0.3224;0.4474
Justice_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9825;0.0985;0.1791;0.4888
Justice_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5324;0.9975;0.6942;0.0051
Justice_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5384;0.9980;0.6994;0.0051
Justice_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5376;0.9980;0.6988;0.0052
Justice_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.8707;0.9918;0.9273;0.0070
Justice_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.8930;0.9865;0.9374;0.0103
Justice_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9156;0.9688;0.9414;0.0161
Justice_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9264;0.9537;0.9399;0.0214
Justice_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9321;0.9435;0.9378;0.0272
Justice_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9358;0.9295;0.9326;0.0338
Justice_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9426;0.9155;0.9289;0.0403
