Parametros;Precisao;Revocacao;F1-Score;Tempo
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9180;0.9073;0.9126;0.5843
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9176;0.9130;0.9153;0.7542
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9176;0.9133;0.9154;0.7843
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9176;0.9135;0.9156;0.8237
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9176;0.9130;0.9153;0.8760
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9179;0.9117;0.9148;0.8653
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9202;0.9075;0.9138;0.9529
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9266;0.8990;0.9126;1.1161
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9328;0.8888;0.9103;1.2047
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9377;0.8800;0.9079;1.3050
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9425;0.8690;0.9043;1.4783
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9456;0.8610;0.9013;1.5857
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9487;0.8545;0.8991;1.7004
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9509;0.8465;0.8956;1.8544
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9638;0.7522;0.8450;3.3474
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9723;0.6485;0.7780;4.7212
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9744;0.5527;0.7054;6.1373
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9790;0.4652;0.6307;7.4145
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9840;0.3680;0.5357;8.6609
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9886;0.2807;0.4373;9.9507
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9947;0.1883;0.3166;11.1565
Justice_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9971;0.0865;0.1592;12.5925
