Parametros;Precisao;Revocacao;F1-Score;Tempo
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9677;0.9295;0.9482;0.5133
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9668;0.9333;0.9498;0.6767
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9666;0.9337;0.9499;0.7133
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9669;0.9337;0.9500;0.7414
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9669;0.9337;0.9500;0.7509
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9658;0.9333;0.9493;0.8149
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9691;0.9255;0.9468;0.9382
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9707;0.9183;0.9437;1.0391
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9723;0.9133;0.9419;1.1442
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9737;0.9070;0.9392;1.2673
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9753;0.8975;0.9348;1.4028
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9769;0.8878;0.9302;1.5246
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9782;0.8750;0.9237;1.6046
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9798;0.8612;0.9167;1.7683
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9863;0.7582;0.8574;3.2215
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9910;0.6643;0.7954;4.7041
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9927;0.5743;0.7276;6.0798
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9938;0.4805;0.6478;7.5867
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9974;0.3777;0.5480;8.8140
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9981;0.2632;0.4166;10.0096
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;1.0000;0.1640;0.2818;11.2642
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0755;0.1404;12.4019
