Parametros;Precisao;Revocacao;F1-Score;Tempo
Pope_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.7749;0.9992;0.8729;0.0039
Pope_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.7749;0.9992;0.8729;0.0035
Pope_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.7749;0.9992;0.8729;0.0036
Pope_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9273;0.9860;0.9558;0.0066
Pope_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9796;0.9820;0.9808;0.0096
Pope_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9875;0.9695;0.9784;0.0154
Pope_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9940;0.9485;0.9707;0.0214
Pope_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9950;0.9363;0.9647;0.0279
Pope_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9954;0.9243;0.9585;0.0343
Pope_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9962;0.9117;0.9521;0.0421
Pope_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9967;0.8935;0.9423;0.0471
Pope_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9966;0.8795;0.9344;0.0523
Pope_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9968;0.8620;0.9245;0.0587
Pope_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9968;0.8450;0.9146;0.0663
Pope_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9980;0.7368;0.8477;0.1230
Pope_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9984;0.6390;0.7793;0.1874
Pope_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9982;0.5460;0.7059;0.2479
Pope_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9983;0.4537;0.6239;0.2941
Pope_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9986;0.3620;0.5314;0.3656
Pope_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9991;0.2755;0.4319;0.4255
Pope_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;1.0000;0.1775;0.3015;0.4574
Pope_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;1.0000;0.0835;0.1541;0.4950
Pope_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.9078;0.9972;0.9504;0.0040
