Parametros;Precisao;Revocacao;F1-Score;Tempo
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5380;0.9970;0.6989;0.0043
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5415;0.9970;0.7018;0.0045
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5412;0.9970;0.7016;0.0046
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.5861;0.9960;0.7379;0.0065
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.7637;0.9922;0.8631;0.0098
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9439;0.9835;0.9633;0.0157
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9656;0.9688;0.9672;0.0217
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9785;0.9447;0.9613;0.0278
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9845;0.9353;0.9592;0.0455
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9879;0.9197;0.9526;0.0524
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9883;0.9113;0.9482;0.0559
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9893;0.8978;0.9413;0.0585
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9902;0.8878;0.9362;0.0654
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9909;0.8748;0.9292;0.0744
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9945;0.7655;0.8651;0.1422
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9952;0.6710;0.8016;0.1855
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9961;0.5780;0.7315;0.2394
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9965;0.4930;0.6596;0.2967
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9963;0.4078;0.5787;0.3634
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9968;0.3135;0.4770;0.4274
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9949;0.1953;0.3264;0.4664
Advertising_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9913;0.0850;0.1566;0.4953
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6081;0.9975;0.7556;0.0040
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6081;0.9975;0.7556;0.0038
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6081;0.9975;0.7556;0.0034
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7121;0.9948;0.8300;0.0069
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8477;0.9865;0.9118;0.0092
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9584;0.9675;0.9629;0.0155
