Parametros;Precisao;Revocacao;F1-Score;Tempo
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,0001_scale;0.5688;0.9950;0.7238;0.0044
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,0005_scale;0.5656;0.9948;0.7212;0.0063
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,001_scale;0.5655;0.9948;0.7211;0.0044
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,005_scale;0.7003;0.9859;0.8189;0.0063
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,01_scale;0.7629;0.9801;0.8580;0.0092
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,02_scale;0.8027;0.9723;0.8794;0.0152
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,03_scale;0.8240;0.9574;0.8857;0.0204
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,04_scale;0.8379;0.9433;0.8875;0.0270
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,05_scale;0.8491;0.9328;0.8890;0.0316
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,06_scale;0.8645;0.9142;0.8887;0.0421
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,07_scale;0.8676;0.9048;0.8858;0.0431
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,08_scale;0.8778;0.8918;0.8847;0.0488
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,09_scale;0.8836;0.8816;0.8826;0.0578
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,1_scale;0.8884;0.8698;0.8790;0.0642
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,2_scale;0.9178;0.7618;0.8326;0.1274
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,3_scale;0.9314;0.6714;0.7803;0.1721
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,4_scale;0.9415;0.5684;0.7088;0.2301
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,5_scale;0.9447;0.4690;0.6268;0.2844
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,6_scale;0.9496;0.3647;0.5270;0.3507
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,7_scale;0.9500;0.2732;0.4244;0.3771
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,8_scale;0.9501;0.1741;0.2943;0.4178
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,9_scale;0.9467;0.0975;0.1768;0.4610
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,0001_scale;0.5475;0.9942;0.7062;0.0043
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,0005_scale;0.5458;0.9948;0.7048;0.0054
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,001_scale;0.5458;0.9948;0.7048;0.0045
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,005_scale;0.6989;0.9911;0.8198;0.0087
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,01_scale;0.7534;0.9838;0.8533;0.0090
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,02_scale;0.7779;0.9759;0.8657;0.0164
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,03_scale;0.8102;0.9550;0.8766;0.0224
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,04_scale;0.8293;0.9375;0.8801;0.0275
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,05_scale;0.8387;0.9297;0.8818;0.0329
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,06_scale;0.8526;0.9150;0.8827;0.0465
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,07_scale;0.8601;0.9030;0.8810;0.0493
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,08_scale;0.8667;0.8941;0.8802;0.0529
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,09_scale;0.8730;0.8842;0.8786;0.0560
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,1_scale;0.8784;0.8742;0.8763;0.0704
Kidnapping_VAE_1912_5737_10_OCSVM_RBF_0,2_scale;0.9097;0.7741;0.8364;0.1177
