Parametros;Precisao;Revocacao;F1-Score;Tempo
Nature_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6738;0.9970;0.8041;0.0034
Nature_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6738;0.9970;0.8041;0.0033
Nature_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6738;0.9970;0.8041;0.0034
Nature_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7599;0.9912;0.8603;0.0065
Nature_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8198;0.9840;0.8944;0.0101
Nature_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8771;0.9720;0.9221;0.0169
Nature_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8884;0.9650;0.9251;0.0231
Nature_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8984;0.9575;0.9270;0.0296
Nature_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9068;0.9485;0.9272;0.0339
Nature_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9171;0.9425;0.9296;0.0466
Nature_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9234;0.9317;0.9276;0.0524
Nature_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9287;0.9253;0.9270;0.0537
Nature_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9333;0.9165;0.9248;0.0602
Nature_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9383;0.9050;0.9214;0.0675
Nature_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9722;0.7960;0.8753;0.1215
Nature_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9819;0.6900;0.8105;0.2058
Nature_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9837;0.5883;0.7362;0.2552
Nature_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9858;0.5042;0.6672;0.2943
Nature_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9874;0.3917;0.5609;0.3615
Nature_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9862;0.3035;0.4642;0.4176
Nature_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9904;0.2057;0.3407;0.4620
Nature_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9854;0.1015;0.1840;0.5015
Nature_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6961;0.9960;0.8195;0.0043
Nature_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6961;0.9960;0.8195;0.0040
Nature_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6961;0.9960;0.8195;0.0037
Nature_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7694;0.9890;0.8655;0.0072
Nature_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.7962;0.9855;0.8808;0.0100
Nature_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8356;0.9735;0.8993;0.0159
Nature_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.8612;0.9663;0.9107;0.0233
Nature_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.8756;0.9573;0.9146;0.0298
Nature_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.8948;0.9480;0.9206;0.0350
Nature_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9040;0.9367;0.9201;0.0436
Nature_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9085;0.9285;0.9184;0.0466
Nature_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9147;0.9225;0.9186;0.0519
Nature_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9239;0.9110;0.9174;0.0596
Nature_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9287;0.8985;0.9133;0.0692
