Parametros;Precisao;Revocacao;F1-Score;Tempo
Crime_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6153;0.9962;0.7607;0.0050
Crime_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6143;0.9960;0.7599;0.0067
Crime_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6158;0.9962;0.7611;0.0052
Crime_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.6645;0.9940;0.7966;0.0109
Crime_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.7832;0.9878;0.8736;0.0104
Crime_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8529;0.9788;0.9115;0.0182
Crime_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8719;0.9698;0.9182;0.0232
Crime_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8906;0.9565;0.9224;0.0282
Crime_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.8972;0.9487;0.9222;0.0352
Crime_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9047;0.9347;0.9195;0.0442
Crime_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9105;0.9210;0.9157;0.0528
Crime_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9162;0.9100;0.9131;0.0549
Crime_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9233;0.9000;0.9115;0.0601
Crime_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9264;0.8872;0.9064;0.0670
Crime_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9375;0.7917;0.8585;0.1247
Crime_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9425;0.6970;0.8014;0.1888
Crime_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9431;0.6095;0.7405;0.2488
Crime_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9428;0.5068;0.6592;0.3036
Crime_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9500;0.4037;0.5667;0.3727
Crime_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9525;0.2955;0.4511;0.4059
Crime_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9491;0.1910;0.3180;0.4759
Crime_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9444;0.0808;0.1488;0.4891
Crime_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7425;0.9955;0.8506;0.0033
Crime_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7425;0.9955;0.8506;0.0051
Crime_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7425;0.9955;0.8506;0.0044
Crime_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7886;0.9925;0.8789;0.0082
Crime_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8262;0.9888;0.9002;0.0095
Crime_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8684;0.9800;0.9208;0.0160
Crime_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.8857;0.9740;0.9277;0.0298
Crime_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.8962;0.9645;0.9291;0.0292
Crime_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9093;0.9523;0.9303;0.0346
Crime_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9136;0.9413;0.9272;0.0432
Crime_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9186;0.9277;0.9231;0.0461
Crime_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9220;0.9163;0.9191;0.0553
Crime_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9247;0.9085;0.9165;0.0595
Crime_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9260;0.9005;0.9131;0.0721
