Parametros;Precisao;Revocacao;F1-Score;Tempo
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9557;0.8840;0.9184;0.7660
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9535;0.8875;0.9193;0.9295
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9538;0.8878;0.9196;0.9349
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9535;0.8875;0.9193;0.9774
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9535;0.8875;0.9193;1.0033
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9540;0.8868;0.9192;1.0224
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9553;0.8818;0.9171;1.0909
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9607;0.8678;0.9119;1.2162
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9652;0.8525;0.9053;1.4135
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9667;0.8410;0.8995;1.5982
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9696;0.8303;0.8945;1.8126
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9721;0.8185;0.8887;1.9280
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9735;0.8067;0.8823;2.1108
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9748;0.7945;0.8755;2.2551
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9885;0.6660;0.7958;4.0506
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9973;0.5540;0.7123;5.7902
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;1.0000;0.4300;0.6014;7.5001
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;1.0000;0.3245;0.4900;9.0495
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;1.0000;0.2170;0.3566;10.7503
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;1.0000;0.1420;0.2487;12.1942
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;1.0000;0.0638;0.1199;13.6484
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0103;0.0203;15.1383
