Parametros;Precisao;Revocacao;F1-Score;Tempo
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9422;0.9050;0.9232;0.8618
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9417;0.9170;0.9292;1.1856
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9414;0.9165;0.9288;1.2413
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9415;0.9173;0.9292;1.3027
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9415;0.9173;0.9292;1.3217
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9499;0.9155;0.9324;1.4166
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9520;0.9117;0.9314;1.4653
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9555;0.9083;0.9313;1.5296
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9591;0.9028;0.9301;1.6487
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9607;0.8972;0.9279;1.8021
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9622;0.8905;0.9250;1.9205
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9641;0.8852;0.9230;2.0356
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9670;0.8788;0.9208;2.2306
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9699;0.8705;0.9175;2.3720
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9793;0.7825;0.8699;4.0845
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9833;0.6787;0.8031;5.6962
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9865;0.5675;0.7205;7.4371
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9899;0.4910;0.6564;9.0546
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9911;0.3892;0.5590;10.5654
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9916;0.2960;0.4559;12.0596
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9929;0.2095;0.3460;13.8154
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9955;0.1103;0.1985;15.0061
