Parametros;Precisao;Revocacao;F1-Score;Tempo
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9954;0.9227;0.9577;0.7685
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9949;0.9293;0.9610;0.9682
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9949;0.9295;0.9611;0.9963
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9949;0.9295;0.9611;1.0143
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9949;0.9295;0.9611;1.0398
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9949;0.9290;0.9608;1.0790
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9954;0.9255;0.9592;1.1985
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9954;0.9213;0.9569;1.3084
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9957;0.9163;0.9543;1.4447
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9956;0.9077;0.9497;1.5502
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9961;0.8982;0.9447;1.7190
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9966;0.8918;0.9413;1.8741
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9966;0.8810;0.9352;2.1099
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9966;0.8738;0.9311;2.2412
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9974;0.7638;0.8651;4.0132
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9974;0.6673;0.7996;5.7417
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9974;0.5845;0.7371;7.3826
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9975;0.4945;0.6612;8.9314
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9975;0.4042;0.5753;10.5131
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9976;0.3145;0.4782;12.0800
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9966;0.2180;0.3577;13.6187
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9954;0.1087;0.1961;15.0424
