Parametros;Precisao;Revocacao;F1-Score;Tempo
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9935;0.9147;0.9525;0.7789
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9927;0.9220;0.9561;0.9799
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9925;0.9217;0.9558;0.8794
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9927;0.9223;0.9562;0.9372
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9927;0.9223;0.9562;0.9570
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9927;0.9205;0.9552;1.0341
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9935;0.9177;0.9541;1.1420
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9937;0.9105;0.9503;1.2632
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9939;0.9015;0.9455;1.4391
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9936;0.8885;0.9381;1.6103
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9938;0.8792;0.9330;1.7575
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9940;0.8688;0.9272;1.9554
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9948;0.8590;0.9219;2.1096
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9947;0.8522;0.9180;2.2769
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9980;0.7442;0.8526;3.9633
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9989;0.6530;0.7897;5.6923
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9991;0.5430;0.7036;7.3924
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9989;0.4400;0.6109;9.0266
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9986;0.3510;0.5194;10.5485
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;1.0000;0.2627;0.4162;12.0868
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;1.0000;0.1685;0.2884;13.5413
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0845;0.1558;14.9619
