Parametros;Precisao;Revocacao;F1-Score;Tempo
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8869;0.8880;0.8874;0.8217
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8803;0.9012;0.8907;1.1538
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8798;0.9020;0.8908;1.2035
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8798;0.9018;0.8906;1.2816
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8799;0.9012;0.8905;1.2850
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8811;0.9020;0.8914;1.3413
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8842;0.8988;0.8914;1.4104
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8877;0.8935;0.8906;1.4978
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8917;0.8850;0.8883;1.6056
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.8955;0.8805;0.8879;1.7436
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9002;0.8725;0.8861;1.8865
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9053;0.8655;0.8850;2.0737
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9093;0.8568;0.8822;2.2232
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9133;0.8480;0.8794;2.3852
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9414;0.7552;0.8381;3.9550
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9575;0.6475;0.7726;5.6251
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9633;0.5577;0.7065;7.1908
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9700;0.4605;0.6245;8.7749
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9762;0.3792;0.5463;10.2920
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9811;0.2990;0.4583;11.7810
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9902;0.2030;0.3369;13.1037
Media_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9955;0.1103;0.1985;14.4581
