Parametros;Precisao;Revocacao;F1-Score;Tempo
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8326;0.9227;0.8754;0.7590
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8244;0.9307;0.8744;1.0105
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8241;0.9313;0.8744;1.0481
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8239;0.9310;0.8742;1.1175
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8239;0.9310;0.8742;1.1356
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8264;0.9317;0.8759;1.1486
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8355;0.9273;0.8790;1.2426
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8416;0.9230;0.8804;1.3303
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8501;0.9160;0.8818;1.4231
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.8586;0.9080;0.8826;1.5726
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.8647;0.9015;0.8827;1.6738
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.8693;0.8915;0.8803;1.8577
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.8747;0.8815;0.8781;1.9960
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.8834;0.8715;0.8774;2.2039
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9251;0.7877;0.8509;3.8201
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9532;0.6827;0.7956;5.3054
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9738;0.5850;0.7309;6.7742
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9818;0.4845;0.6488;8.2932
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9868;0.3920;0.5611;9.8587
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9899;0.2955;0.4551;11.4445
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9914;0.2013;0.3346;13.3027
Welfare_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9926;0.1003;0.1821;13.8960
