Parametros;Precisao;Revocacao;F1-Score;Tempo
Defence_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5152;0.9985;0.6797;0.0034
Defence_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5152;0.9985;0.6797;0.0034
Defence_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5152;0.9985;0.6797;0.0034
Defence_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.5917;0.9940;0.7418;0.0064
Defence_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.6479;0.9882;0.7827;0.0098
Defence_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.7378;0.9745;0.8398;0.0150
Defence_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.8479;0.9643;0.9023;0.0225
Defence_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.8705;0.9560;0.9112;0.0308
Defence_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.8936;0.9427;0.9175;0.0352
Defence_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9100;0.9323;0.9210;0.0460
Defence_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9197;0.9277;0.9237;0.0462
Defence_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9267;0.9160;0.9213;0.0520
Defence_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9333;0.9090;0.9210;0.0627
Defence_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9399;0.8985;0.9187;0.0695
Defence_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9713;0.7943;0.8739;0.1328
Defence_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9838;0.6977;0.8164;0.1870
Defence_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9867;0.5923;0.7402;0.2610
Defence_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9868;0.4875;0.6526;0.2983
Defence_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9921;0.3782;0.5477;0.3763
Defence_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9954;0.2682;0.4226;0.4231
Defence_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9959;0.1800;0.3049;0.4539
Defence_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;1.0000;0.0902;0.1656;0.5000
Defence_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5631;0.9990;0.7203;0.0054
Defence_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5631;0.9990;0.7203;0.0037
Defence_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5631;0.9990;0.7203;0.0038
