Parametros;Precisao;Revocacao;F1-Score;Tempo
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,0001_scale;0.6266;0.9985;0.7700;0.0047
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,0005_scale;0.6347;0.9988;0.7761;0.0036
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,001_scale;0.6350;0.9988;0.7764;0.0036
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,005_scale;0.7852;0.9973;0.8786;0.0049
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,01_scale;0.8865;0.9912;0.9360;0.0085
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,02_scale;0.9239;0.9700;0.9464;0.0109
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,03_scale;0.9335;0.9525;0.9429;0.0190
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,04_scale;0.9408;0.9437;0.9423;0.0208
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,05_scale;0.9467;0.9358;0.9412;0.0248
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,06_scale;0.9474;0.9273;0.9373;0.0300
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,07_scale;0.9507;0.9052;0.9274;0.0316
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,08_scale;0.9521;0.8962;0.9233;0.0427
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,09_scale;0.9542;0.8837;0.9176;0.0397
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,1_scale;0.9563;0.8750;0.9138;0.0440
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,2_scale;0.9667;0.7645;0.8538;0.0970
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,3_scale;0.9711;0.6706;0.7933;0.1252
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,4_scale;0.9739;0.5755;0.7235;0.1732
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,5_scale;0.9754;0.4811;0.6444;0.2005
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,6_scale;0.9782;0.3797;0.5470;0.2533
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,7_scale;0.9822;0.2843;0.4409;0.3098
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,8_scale;0.9911;0.2022;0.3359;0.3199
Massacre_VAE_1651_4954_9_OCSVM_RBF_0,9_scale;0.9888;0.1069;0.1929;0.3346
Massacre_VAE_1651_4954_10_OCSVM_RBF_0,0001_scale;0.5975;0.9991;0.7478;0.0045
Massacre_VAE_1651_4954_10_OCSVM_RBF_0,0005_scale;0.5925;0.9985;0.7437;0.0048
