Parametros;Precisao;Revocacao;F1-Score;Tempo
Software_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6798;0.9985;0.8089;0.0041
Software_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6798;0.9985;0.8089;0.0036
Software_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6798;0.9985;0.8089;0.0049
Software_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9792;0.9900;0.9846;0.0068
Software_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9871;0.9785;0.9828;0.0110
Software_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9910;0.9637;0.9772;0.0158
Software_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9927;0.9550;0.9735;0.0227
Software_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9934;0.9447;0.9685;0.0289
Software_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9936;0.9290;0.9602;0.0342
Software_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9943;0.9203;0.9559;0.0499
Software_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9948;0.9060;0.9483;0.0466
Software_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9950;0.8998;0.9450;0.0565
Software_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9952;0.8878;0.9384;0.0600
Software_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9952;0.8808;0.9345;0.0706
Software_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9977;0.7620;0.8641;0.1348
Software_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9989;0.6583;0.7936;0.1919
Software_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9996;0.5907;0.7426;0.2466
Software_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;1.0000;0.4858;0.6539;0.3095
Software_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;1.0000;0.3850;0.5560;0.3793
Software_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;1.0000;0.3008;0.4624;0.4088
Software_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;1.0000;0.2060;0.3416;0.4550
Software_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;1.0000;0.1025;0.1859;0.5025
Software_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6064;0.9990;0.7547;0.0035
Software_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6064;0.9990;0.7547;0.0034
Software_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6064;0.9990;0.7547;0.0033
Software_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9766;0.9902;0.9834;0.0102
Software_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9852;0.9825;0.9839;0.0106
