Parametros;Precisao;Revocacao;F1-Score;Tempo
Assault_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6741;0.9958;0.8039;0.0060
Assault_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6808;0.9962;0.8089;0.0051
Assault_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6797;0.9965;0.8082;0.0053
Assault_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7653;0.9930;0.8644;0.0077
Assault_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8217;0.9815;0.8945;0.0170
Assault_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8760;0.9557;0.9142;0.0160
Assault_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8975;0.9345;0.9156;0.0224
Assault_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9096;0.9205;0.9150;0.0296
Assault_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9195;0.9052;0.9123;0.0343
Assault_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9242;0.8900;0.9068;0.0476
Assault_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9288;0.8768;0.9020;0.0484
Assault_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9318;0.8670;0.8982;0.0553
Assault_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9334;0.8555;0.8928;0.0596
Assault_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9366;0.8423;0.8869;0.0702
Assault_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9520;0.6993;0.8063;0.1259
Assault_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9595;0.5865;0.7280;0.1886
Assault_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9631;0.4958;0.6546;0.2401
Assault_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9652;0.4090;0.5745;0.2962
Assault_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9703;0.3265;0.4886;0.3566
Assault_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9712;0.2447;0.3910;0.4272
Assault_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9727;0.1690;0.2880;0.4514
Assault_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9706;0.0825;0.1521;0.4890
Assault_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5872;0.9995;0.7398;0.0042
Assault_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5872;0.9995;0.7398;0.0036
Assault_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5872;0.9995;0.7398;0.0039
Assault_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7429;0.9910;0.8492;0.0062
Assault_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8032;0.9798;0.8828;0.0096
Assault_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8480;0.9635;0.9020;0.0165
Assault_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.8816;0.9307;0.9055;0.0214
Assault_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.8973;0.9110;0.9041;0.0271
Assault_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9045;0.9000;0.9023;0.0331
Assault_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9216;0.8732;0.8968;0.0397
Assault_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9265;0.8542;0.8889;0.0510
Assault_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9290;0.8445;0.8848;0.0525
Assault_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9308;0.8337;0.8796;0.0576
Assault_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9317;0.8247;0.8750;0.0746
Assault_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9418;0.7278;0.8210;0.1262
Assault_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9584;0.6165;0.7503;0.1975
Assault_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9620;0.5065;0.6636;0.2389
Assault_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9637;0.4183;0.5833;0.2900
Assault_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9675;0.3347;0.4974;0.3726
Assault_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9756;0.2600;0.4106;0.4033
Assault_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9767;0.1575;0.2713;0.4915
Assault_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9848;0.0808;0.1493;0.4995
Assault_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5512;0.9998;0.7106;0.0047
Assault_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5512;0.9998;0.7106;0.0046
Assault_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5512;0.9998;0.7106;0.0047
Assault_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.7416;0.9932;0.8492;0.0061
Assault_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7834;0.9862;0.8732;0.0104
Assault_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.8316;0.9725;0.8965;0.0156
Assault_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.8624;0.9617;0.9093;0.0226
Assault_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.8860;0.9420;0.9131;0.0281
Assault_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.8995;0.9260;0.9125;0.0335
Assault_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9093;0.9097;0.9095;0.0430
Assault_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9128;0.8998;0.9062;0.0456
Assault_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9204;0.8878;0.9038;0.0514
Assault_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9269;0.8722;0.8988;0.0644
Assault_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9282;0.8655;0.8957;0.0701
Assault_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9491;0.7455;0.8351;0.1242
Assault_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9554;0.6315;0.7604;0.1834
Assault_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9565;0.5280;0.6804;0.2525
Assault_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9570;0.4233;0.5869;0.2846
Assault_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9580;0.3362;0.4978;0.3705
Assault_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9577;0.2492;0.3956;0.4130
