Parametros;Precisao;Revocacao;F1-Score;Tempo
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9669;0.8772;0.9199;0.6509
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9652;0.8885;0.9253;0.9038
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9655;0.8888;0.9255;0.9467
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9656;0.8902;0.9264;1.0178
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9655;0.8888;0.9255;1.0102
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9655;0.8890;0.9257;1.0567
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9656;0.8852;0.9237;1.1169
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9665;0.8802;0.9214;1.1916
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9673;0.8735;0.9180;1.2885
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9678;0.8652;0.9137;1.4019
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9688;0.8550;0.9084;1.5341
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9701;0.8450;0.9033;1.6618
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9717;0.8330;0.8970;1.8045
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9728;0.8230;0.8917;1.9495
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9818;0.7298;0.8372;3.2902
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9863;0.6280;0.7674;4.7493
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9893;0.5550;0.7111;6.1354
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9903;0.4873;0.6532;7.5723
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9918;0.3955;0.5655;8.8178
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9926;0.3003;0.4610;10.0582
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9937;0.1968;0.3285;11.1500
Television_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9978;0.1158;0.2074;12.2465
