Parametros;Precisao;Revocacao;F1-Score;Tempo
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,0001_scale;0.9846;0.9069;0.9441;0.5977
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,0005_scale;0.9844;0.9127;0.9472;0.7152
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,001_scale;0.9844;0.9124;0.9471;0.7336
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,005_scale;0.9844;0.9129;0.9473;0.7506
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,01_scale;0.9844;0.9132;0.9475;0.7720
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,02_scale;0.9854;0.9069;0.9445;0.8519
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,03_scale;0.9856;0.9031;0.9425;0.9173
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,04_scale;0.9869;0.8995;0.9412;1.0121
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,05_scale;0.9888;0.8929;0.9384;1.1766
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,06_scale;0.9912;0.8813;0.9330;1.2964
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,07_scale;0.9911;0.8704;0.9268;1.4213
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,08_scale;0.9918;0.8595;0.9209;1.5616
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,09_scale;0.9932;0.8499;0.9160;1.7112
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,1_scale;0.9931;0.8413;0.9109;1.8103
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,2_scale;0.9966;0.7416;0.8504;3.3237
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,3_scale;0.9976;0.6414;0.7808;4.6633
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,4_scale;0.9982;0.5500;0.7092;5.9622
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,5_scale;0.9989;0.4533;0.6236;7.3011
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,6_scale;0.9986;0.3561;0.5250;8.5040
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,7_scale;0.9990;0.2655;0.4195;9.7117
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,8_scale;1.0000;0.1769;0.3006;10.9235
Terrorism_DistilBERTML_1975_5926_OCSVM_RBF_0,9_scale;1.0000;0.0691;0.1293;11.9795
