Parametros;Precisao;Revocacao;F1-Score;Tempo
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9846;0.9270;0.9549;0.5752
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9834;0.9353;0.9587;0.7724
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9834;0.9355;0.9589;0.8166
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9834;0.9357;0.9590;0.8935
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9834;0.9357;0.9590;0.8834
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9839;0.9305;0.9564;0.9204
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9846;0.9255;0.9541;1.0463
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9850;0.9190;0.9509;1.1588
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9857;0.9130;0.9480;1.2599
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9869;0.9040;0.9436;1.3288
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9887;0.8985;0.9415;1.4900
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9902;0.8885;0.9366;1.6566
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9907;0.8830;0.9338;1.7758
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9924;0.8770;0.9311;1.8755
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9936;0.7772;0.8722;3.3660
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9943;0.6957;0.8186;4.7092
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9959;0.6045;0.7523;6.2187
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9970;0.4975;0.6638;7.5445
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9970;0.4200;0.5910;8.7411
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9985;0.3375;0.5045;9.9940
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9979;0.2425;0.3902;11.1757
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9979;0.1177;0.2106;12.2610
