Parametros;Precisao;Revocacao;F1-Score;Tempo
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9907;0.9297;0.9592;0.5319
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9905;0.9353;0.9621;0.6898
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9905;0.9353;0.9621;0.7065
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9905;0.9353;0.9621;0.7449
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9905;0.9355;0.9622;0.7527
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9904;0.9327;0.9607;0.7847
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9907;0.9293;0.9590;0.8413
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9909;0.9235;0.9560;0.9718
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9916;0.9150;0.9518;1.1674
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9923;0.9058;0.9471;1.2822
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9945;0.8982;0.9439;1.4142
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9952;0.8898;0.9395;1.5583
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9955;0.8822;0.9355;1.6789
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9954;0.8735;0.9305;1.8409
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9962;0.7780;0.8737;3.2556
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9974;0.6650;0.7980;4.6468
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9977;0.5517;0.7106;6.0085
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;1.0000;0.4228;0.5943;7.4696
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;1.0000;0.3207;0.4857;8.7126
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;1.0000;0.2077;0.3440;9.7895
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;1.0000;0.1077;0.1945;11.1205
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0395;0.0760;12.2557
