Parametros;Precisao;Revocacao;F1-Score;Tempo
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9699;0.8855;0.9258;0.8201
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9699;0.8952;0.9311;1.1180
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9700;0.8958;0.9314;1.1911
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9700;0.8960;0.9315;1.2382
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9700;0.8960;0.9315;1.2500
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9702;0.8950;0.9311;1.3017
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9712;0.8925;0.9302;1.3918
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9726;0.8865;0.9275;1.5060
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9735;0.8802;0.9245;1.6215
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9748;0.8720;0.9206;1.7486
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9760;0.8652;0.9173;1.8866
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9763;0.8558;0.9121;2.0515
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9764;0.8490;0.9083;2.2168
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9764;0.8385;0.9022;2.3967
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9848;0.7465;0.8493;4.0346
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9895;0.6332;0.7723;5.7274
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9912;0.5380;0.6975;7.3286
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9914;0.4323;0.6020;8.9430
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9917;0.3300;0.4952;10.5338
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9918;0.2422;0.3894;11.9899
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9926;0.1668;0.2855;13.4898
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9875;0.0793;0.1467;15.5838
