Parametros;Precisao;Revocacao;F1-Score;Tempo
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8908;0.9097;0.9002;0.8377
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8858;0.9187;0.9020;1.1071
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8852;0.9197;0.9022;1.2198
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8850;0.9197;0.9020;1.2764
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8850;0.9197;0.9020;1.2996
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8852;0.9195;0.9020;1.3438
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8871;0.9175;0.9021;1.4623
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8905;0.9145;0.9023;1.5482
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8918;0.9070;0.8994;1.6678
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.8941;0.8988;0.8964;1.7530
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.8971;0.8932;0.8952;1.9405
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.8993;0.8862;0.8927;2.1164
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9010;0.8785;0.8896;2.2771
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9028;0.8708;0.8865;2.3810
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9299;0.7927;0.8559;4.1261
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9480;0.7063;0.8095;5.7897
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9617;0.6155;0.7506;7.3811
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9716;0.5138;0.6721;8.9992
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9824;0.4040;0.5725;10.5906
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9843;0.2975;0.4569;12.0901
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9869;0.1885;0.3165;13.4838
Government_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9867;0.0925;0.1691;14.8961
