Parametros;Precisao;Revocacao;F1-Score;Tempo
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9792;0.9203;0.9488;0.8030
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9788;0.9233;0.9502;1.0201
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9788;0.9255;0.9514;1.0395
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9788;0.9255;0.9514;1.0935
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9788;0.9255;0.9514;1.1153
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9791;0.9263;0.9520;1.1876
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9796;0.9243;0.9511;1.2926
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9803;0.9217;0.9501;1.3675
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9810;0.9175;0.9482;1.5079
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9828;0.9010;0.9401;1.6293
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9841;0.8795;0.9288;1.7761
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9844;0.8678;0.9224;1.9410
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9867;0.8532;0.9151;2.0961
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9884;0.8325;0.9038;2.2683
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9972;0.7248;0.8394;3.9800
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9980;0.6288;0.7715;5.6358
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9986;0.5355;0.6972;7.4458
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9984;0.4552;0.6253;8.9129
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9986;0.3598;0.5289;10.5894
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9990;0.2605;0.4132;12.2575
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9985;0.1665;0.2854;13.8293
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9968;0.0785;0.1455;15.1430
