Parametros;Precisao;Revocacao;F1-Score;Tempo
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8964;0.8995;0.8979;0.9774
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8914;0.9110;0.9011;1.4235
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8912;0.9110;0.9010;1.4778
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8912;0.9113;0.9011;1.5178
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8912;0.9113;0.9011;1.4869
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8912;0.9110;0.9010;1.5392
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8930;0.9097;0.9013;1.6328
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8972;0.9052;0.9012;1.6972
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9011;0.9025;0.9018;1.7898
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9036;0.8975;0.9005;1.9439
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9064;0.8912;0.8988;2.0637
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9103;0.8850;0.8975;2.2411
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9135;0.8770;0.8949;2.3752
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9180;0.8700;0.8933;2.6148
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9548;0.7873;0.8630;4.3616
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9748;0.6953;0.8116;6.0597
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9872;0.6000;0.7464;7.7346
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9913;0.5108;0.6741;9.5913
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9969;0.4047;0.5757;11.8724
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9984;0.3182;0.4827;13.3382
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;1.0000;0.2090;0.3457;14.8508
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.1052;0.1905;16.5535
