Parametros;Precisao;Revocacao;F1-Score;Tempo
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9103;0.9052;0.9077;0.8617
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9058;0.9157;0.9107;1.2266
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9063;0.9165;0.9114;1.2762
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9063;0.9165;0.9114;1.3375
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9063;0.9165;0.9114;1.3654
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9063;0.9160;0.9111;1.3685
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9093;0.9123;0.9108;1.4428
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9102;0.9100;0.9101;1.5312
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9146;0.9052;0.9099;1.6153
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9170;0.9008;0.9088;1.7821
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9218;0.8932;0.9073;1.9529
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9265;0.8858;0.9057;2.0931
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9297;0.8792;0.9038;2.2585
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9326;0.8712;0.9009;2.4162
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9685;0.7847;0.8670;3.9194
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9819;0.6933;0.8127;5.6466
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9897;0.6005;0.7475;7.2677
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9918;0.5162;0.6791;8.8092
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9952;0.4163;0.5870;10.3456
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9985;0.3390;0.5062;11.8041
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;1.0000;0.2402;0.3874;13.2358
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.1298;0.2297;14.5028
