Parametros;Precisao;Revocacao;F1-Score;Tempo
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9795;0.9075;0.9421;0.7618
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9789;0.9145;0.9456;0.9675
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9789;0.9150;0.9459;0.9746
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9789;0.9150;0.9459;1.0145
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9789;0.9153;0.9460;1.0309
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9791;0.9140;0.9454;1.0926
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9814;0.9105;0.9446;1.1684
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9855;0.9032;0.9426;1.3228
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9862;0.8955;0.9387;1.4386
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9872;0.8858;0.9337;1.6269
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9887;0.8780;0.9301;1.7496
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9897;0.8688;0.9253;1.8824
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9917;0.8618;0.9222;2.0849
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9918;0.8495;0.9152;2.2122
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9954;0.7555;0.8590;3.9912
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9966;0.6522;0.7885;5.6374
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9973;0.5535;0.7119;7.2618
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9967;0.4560;0.6257;8.9341
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9979;0.3580;0.5270;10.4102
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9969;0.2427;0.3904;11.8852
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9949;0.1465;0.2554;13.3112
Gender_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9890;0.0673;0.1259;14.7188
