Parametros;Precisao;Revocacao;F1-Score;Tempo
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9631;0.9273;0.9448;0.7232
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9609;0.9330;0.9467;0.9185
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9606;0.9333;0.9467;0.9663
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9611;0.9335;0.9471;0.9962
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9611;0.9333;0.9470;1.0136
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9611;0.9330;0.9468;1.0597
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9629;0.9283;0.9453;1.1625
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9655;0.9225;0.9435;1.2590
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9702;0.9125;0.9405;1.4413
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9762;0.9035;0.9385;1.6005
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9785;0.8970;0.9360;1.7689
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9820;0.8872;0.9322;1.9369
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9835;0.8778;0.9276;2.0992
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9850;0.8698;0.9238;2.2545
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9926;0.7702;0.8674;3.9280
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9956;0.6740;0.8038;5.6594
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9974;0.5685;0.7242;7.3225
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9972;0.4517;0.6218;8.9019
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9979;0.3613;0.5305;10.4015
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9973;0.2772;0.4339;11.8719
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9974;0.1935;0.3241;13.3590
Pension_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9976;0.1057;0.1912;14.6328
