Parametros;Precisao;Revocacao;F1-Score;Tempo
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9789;0.9275;0.9525;0.7596
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9790;0.9327;0.9553;0.9533
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9790;0.9340;0.9560;0.9885
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9790;0.9343;0.9561;1.0379
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9790;0.9337;0.9559;1.0578
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9790;0.9340;0.9560;1.1006
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9804;0.9277;0.9534;1.2118
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9814;0.9217;0.9506;1.3767
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9830;0.9125;0.9465;1.4816
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9853;0.9062;0.9441;1.6172
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9860;0.8970;0.9394;1.7930
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9864;0.8890;0.9352;1.9870
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9865;0.8795;0.9299;2.1487
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9875;0.8708;0.9255;2.2794
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9950;0.7993;0.8865;3.9696
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9968;0.7065;0.8269;5.6802
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9980;0.6162;0.7620;7.2888
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9995;0.5058;0.6716;8.7943
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9994;0.4218;0.5932;10.3380
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9992;0.3167;0.4810;11.8735
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9989;0.2190;0.3592;13.3254
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.1072;0.1937;14.6288
