Parametros;Precisao;Revocacao;F1-Score;Tempo
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9844;0.9157;0.9488;0.7486
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9840;0.9210;0.9514;0.9774
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9840;0.9207;0.9513;1.0021
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9840;0.9207;0.9513;1.0199
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9840;0.9203;0.9510;1.0477
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9842;0.9210;0.9516;1.0937
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9850;0.9180;0.9503;1.1657
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9865;0.9115;0.9475;1.3158
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9885;0.9052;0.9451;1.4630
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9906;0.8968;0.9413;1.6593
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9922;0.8862;0.9362;1.8186
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9929;0.8742;0.9298;1.9305
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9934;0.8670;0.9259;2.0740
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9945;0.8578;0.9211;2.2003
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9960;0.7530;0.8576;4.0614
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9973;0.6470;0.7848;5.6512
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9969;0.5585;0.7159;7.3324
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9973;0.4650;0.6343;8.8794
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9987;0.3860;0.5568;10.4618
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9991;0.2890;0.4483;12.0232
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9987;0.1960;0.3277;13.4734
Weather_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9976;0.1055;0.1908;14.8856
