Parametros;Precisao;Revocacao;F1-Score;Tempo
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6993;0.9925;0.8205;0.0085
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6919;0.9915;0.8150;0.0084
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6949;0.9920;0.8173;0.0080
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.6992;0.9910;0.8199;0.0093
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.7237;0.9860;0.8347;0.0116
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8274;0.9768;0.8959;0.0173
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.8862;0.9660;0.9244;0.0235
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9541;0.9555;0.9548;0.0336
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9643;0.9455;0.9548;0.0343
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9779;0.9280;0.9523;0.0462
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9831;0.9187;0.9499;0.0470
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9846;0.9115;0.9466;0.0528
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9868;0.9005;0.9417;0.0643
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9889;0.8920;0.9380;0.0684
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9962;0.7893;0.8807;0.1232
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9982;0.6775;0.8071;0.1916
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9987;0.5803;0.7340;0.2386
Constitution_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9989;0.4723;0.6413;0.2916
