Parametros;Precisao;Revocacao;F1-Score;Tempo
Church_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5514;0.9980;0.7103;0.0039
Church_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5514;0.9980;0.7103;0.0035
Church_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5514;0.9980;0.7103;0.0041
Church_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9082;0.9938;0.9490;0.0068
Church_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9609;0.9882;0.9744;0.0104
Church_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9763;0.9765;0.9764;0.0163
Church_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9859;0.9587;0.9721;0.0233
Church_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9883;0.9465;0.9669;0.0316
Church_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9886;0.9363;0.9617;0.0383
Church_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9886;0.9287;0.9577;0.0440
Church_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9887;0.9217;0.9541;0.0467
Church_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9889;0.9165;0.9513;0.0532
Church_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9894;0.9073;0.9465;0.0588
Church_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9900;0.8940;0.9396;0.0699
Church_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9919;0.7975;0.8841;0.1260
Church_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9929;0.6967;0.8189;0.1932
Church_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9937;0.5942;0.7437;0.2710
Church_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9934;0.4923;0.6583;0.5035
Church_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9937;0.3965;0.5668;0.6323
Church_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9951;0.3050;0.4669;0.7138
Church_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9986;0.1827;0.3090;0.7961
Church_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9974;0.0955;0.1743;0.8516
Church_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5256;0.9985;0.6887;0.0045
Church_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5256;0.9985;0.6887;0.0036
Church_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5256;0.9985;0.6887;0.0045
Church_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8638;0.9945;0.9246;0.0069
Church_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9627;0.9872;0.9748;0.0096
