Parametros;Precisao;Revocacao;F1-Score;Tempo
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.7438;1.0000;0.8531;0.0049
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.7454;1.0000;0.8542;0.0043
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.7454;1.0000;0.8542;0.0048
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8892;0.9988;0.9408;0.0073
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9696;0.9952;0.9822;0.0102
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9897;0.9895;0.9896;0.0162
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9919;0.9810;0.9864;0.0223
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9931;0.9695;0.9812;0.0279
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9938;0.9653;0.9793;0.0345
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9943;0.9533;0.9733;0.0455
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9947;0.9433;0.9683;0.0523
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9949;0.9285;0.9606;0.0610
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9948;0.9160;0.9538;0.0587
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9951;0.9052;0.9480;0.0688
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9962;0.7935;0.8834;0.1235
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9967;0.6863;0.8129;0.1881
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9975;0.5897;0.7412;0.2384
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9984;0.4773;0.6458;0.3098
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9987;0.3708;0.5407;0.3642
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9990;0.2615;0.4145;0.4126
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9985;0.1635;0.2810;0.4614
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;1.0000;0.0788;0.1460;0.4863
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6238;1.0000;0.7683;0.0040
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6238;1.0000;0.7683;0.0041
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6238;1.0000;0.7683;0.0041
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7250;0.9990;0.8402;0.0072
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9614;0.9950;0.9779;0.0120
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9883;0.9908;0.9895;0.0162
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9919;0.9820;0.9869;0.0220
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9931;0.9725;0.9827;0.0282
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9938;0.9645;0.9789;0.0337
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9945;0.9505;0.9720;0.0540
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9950;0.9433;0.9684;0.0460
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9955;0.9355;0.9646;0.0518
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9957;0.9217;0.9573;0.0573
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9962;0.9105;0.9514;0.0748
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9963;0.8080;0.8923;0.1258
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9958;0.7040;0.8248;0.1830
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9971;0.5962;0.7462;0.2410
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9964;0.4853;0.6527;0.2975
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9970;0.4113;0.5823;0.3630
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9960;0.3085;0.4711;0.4069
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9950;0.2003;0.3334;0.4635
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9975;0.1013;0.1838;0.4925
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7130;1.0000;0.8325;0.0050
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7130;1.0000;0.8325;0.0047
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7130;1.0000;0.8325;0.0034
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9379;0.9962;0.9662;0.0063
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9721;0.9938;0.9828;0.0094
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9826;0.9882;0.9854;0.0157
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9901;0.9800;0.9850;0.0216
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9915;0.9640;0.9776;0.0275
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9925;0.9557;0.9738;0.0334
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9929;0.9455;0.9686;0.0395
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9928;0.9345;0.9628;0.0460
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9935;0.9237;0.9574;0.0519
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9938;0.9160;0.9533;0.0576
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9943;0.9083;0.9493;0.0699
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9950;0.7907;0.8812;0.1257
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9964;0.6907;0.8159;0.1923
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9966;0.5917;0.7426;0.2450
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9975;0.5005;0.6666;0.2933
Teachers_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9981;0.3842;0.5549;0.3580
