Parametros;Precisao;Revocacao;F1-Score;Tempo
Management_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5599;0.9978;0.7173;0.0046
Management_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5599;0.9978;0.7173;0.0050
Management_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5599;0.9978;0.7173;0.0033
Management_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7344;0.9952;0.8451;0.0095
Management_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9335;0.9868;0.9594;0.0094
Management_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9651;0.9755;0.9703;0.0158
Management_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9714;0.9665;0.9689;0.0214
Management_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9745;0.9573;0.9658;0.0282
Management_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9788;0.9455;0.9619;0.0498
Management_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9816;0.9333;0.9568;0.0440
Management_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9835;0.9250;0.9534;0.0477
Management_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9854;0.9120;0.9473;0.0521
Management_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9871;0.9008;0.9420;0.0579
Management_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9873;0.8908;0.9365;0.0767
Management_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9927;0.7847;0.8766;0.1241
Management_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9931;0.6803;0.8074;0.1899
Management_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9942;0.5950;0.7444;0.2450
Management_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9954;0.4890;0.6558;0.3003
Management_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9967;0.3790;0.5492;0.3600
Management_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9963;0.2720;0.4273;0.4198
Management_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9973;0.1817;0.3075;0.4491
Management_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9974;0.0960;0.1751;0.5010
Management_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5274;0.9988;0.6903;0.0040
Management_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5274;0.9988;0.6903;0.0041
Management_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5274;0.9988;0.6903;0.0040
Management_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.6919;0.9952;0.8163;0.0079
Management_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9045;0.9870;0.9439;0.0112
Management_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9527;0.9765;0.9644;0.0187
Management_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9706;0.9650;0.9678;0.0243
Management_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9790;0.9535;0.9661;0.0284
Management_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9828;0.9433;0.9626;0.0339
Management_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9844;0.9313;0.9571;0.0456
Management_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9853;0.9193;0.9511;0.0471
Management_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9860;0.9130;0.9481;0.0546
Management_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9871;0.9010;0.9421;0.0600
