Parametros;Precisao;Revocacao;F1-Score;Tempo
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5578;0.9978;0.7156;0.0034
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5578;0.9978;0.7156;0.0039
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5578;0.9978;0.7156;0.0043
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7087;0.9885;0.8256;0.0072
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.7931;0.9825;0.8777;0.0096
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8926;0.9660;0.9278;0.0154
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9110;0.9595;0.9346;0.0214
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9309;0.9435;0.9372;0.0282
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9461;0.9340;0.9400;0.0341
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9570;0.9180;0.9371;0.0454
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9656;0.9040;0.9338;0.0471
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9698;0.8918;0.9291;0.0557
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9722;0.8818;0.9248;0.0584
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9743;0.8705;0.9195;0.0697
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9873;0.7582;0.8577;0.1241
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9902;0.6577;0.7904;0.1872
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9919;0.5527;0.7099;0.2510
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9937;0.4715;0.6395;0.3071
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9948;0.3855;0.5557;0.3618
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9932;0.2940;0.4537;0.4193
