Parameters;Precisao;Revocacao;F1-Score;Tempo
Unions_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5872;0.9976;0.7370;0.0052
Unions_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5889;0.9980;0.7383;0.0050
Unions_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5889;0.9980;0.7383;0.0050
Unions_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7662;0.9956;0.8652;0.0074
Unions_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8413;0.9903;0.9087;0.0113
Unions_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9108;0.9807;0.9440;0.0162
Unions_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9458;0.9696;0.9574;0.0223
Unions_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9594;0.9605;0.9599;0.0294
Unions_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9658;0.9510;0.9583;0.0339
Unions_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9709;0.9412;0.9558;0.0451
Unions_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9759;0.9292;0.9520;0.0494
Unions_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9791;0.9170;0.9470;0.0543
Unions_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9818;0.9044;0.9415;0.0584
Unions_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9841;0.8906;0.9350;0.0704
Unions_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9922;0.7752;0.8703;0.1283
Unions_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9944;0.6715;0.8015;0.1871
Unions_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9958;0.5627;0.7189;0.2395
Unions_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9962;0.4612;0.6304;0.2965
