Parameters;Precisao;Revocacao;F1-Score;Tempo
Festival_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6109;0.9978;0.7564;0.0043
Festival_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6107;0.9978;0.7563;0.0039
Festival_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6105;0.9978;0.7562;0.0040
Festival_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7427;0.9921;0.8468;0.0079
Festival_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9256;0.9822;0.9498;0.0097
Festival_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9427;0.9692;0.9525;0.0164
Festival_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9486;0.9588;0.9508;0.0230
Festival_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9520;0.9472;0.9468;0.0280
Festival_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9547;0.9366;0.9429;0.0344
Festival_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9562;0.9255;0.9379;0.0446
Festival_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9572;0.9172;0.9341;0.0476
Festival_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9580;0.9065;0.9289;0.0555
Festival_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9612;0.8952;0.9248;0.0587
Festival_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9627;0.8860;0.9206;0.0696
Festival_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9733;0.7713;0.8594;0.1327
Festival_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9790;0.6612;0.7883;0.1891
Festival_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9813;0.5568;0.7094;0.2469
Festival_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9835;0.4597;0.6257;0.3010
Festival_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9836;0.3661;0.5327;0.3667
Festival_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9848;0.2752;0.4296;0.4166
Festival_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9849;0.1831;0.3082;0.4594
Festival_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9844;0.0900;0.1645;0.4920
Festival_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6237;0.9971;0.7654;0.0046
Festival_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6243;0.9975;0.7660;0.0040
Festival_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6245;0.9975;0.7661;0.0040
Festival_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7656;0.9908;0.8612;0.0071
Festival_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9553;0.9811;0.9680;0.0099
Festival_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9732;0.9668;0.9700;0.0165
Festival_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9777;0.9547;0.9661;0.0223
Festival_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9804;0.9431;0.9614;0.0288
Festival_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9821;0.9328;0.9568;0.0358
Festival_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9835;0.9215;0.9515;0.0449
Festival_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9846;0.9113;0.9465;0.0490
Festival_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9855;0.9011;0.9414;0.0545
Festival_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9862;0.8899;0.9356;0.0602
Festival_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9870;0.8790;0.9299;0.0700
Festival_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9906;0.7710;0.8671;0.1275
Festival_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9925;0.6596;0.7924;0.1938
Festival_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9930;0.5560;0.7128;0.2521
Festival_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9937;0.4596;0.6285;0.3024
Festival_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9944;0.3713;0.5406;0.3672
Festival_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9946;0.2751;0.4308;0.4136
Festival_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9944;0.1786;0.3026;0.4592
Festival_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9944;0.0934;0.1703;0.4941
Festival_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5738;0.9967;0.7272;0.0048
Festival_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5755;0.9972;0.7284;0.0047
Festival_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5750;0.9971;0.7281;0.0047
Festival_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6715;0.9923;0.7994;0.0071
Festival_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.9474;0.9829;0.9647;0.0112
Festival_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9694;0.9713;0.9704;0.0166
Festival_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9754;0.9585;0.9669;0.0250
Festival_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9786;0.9490;0.9636;0.0300
Festival_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9808;0.9383;0.9591;0.0360
Festival_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9822;0.9279;0.9542;0.0453
Festival_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9832;0.9192;0.9501;0.0484
Festival_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9845;0.9097;0.9456;0.0539
Festival_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9854;0.8983;0.9398;0.0618
Festival_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9863;0.8867;0.9339;0.0743
Festival_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9903;0.7743;0.8691;0.1306
Festival_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9918;0.6636;0.7951;0.1957
Festival_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9925;0.5637;0.7189;0.2469
Festival_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9930;0.4735;0.6410;0.3045
Festival_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9929;0.3795;0.5490;0.3752
Festival_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9931;0.2880;0.4463;0.4185
Festival_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9936;0.1983;0.3302;0.4627
Festival_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9916;0.0976;0.1777;0.4955
Festival_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.6100;0.9957;0.7525;0.0051
Festival_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.6088;0.9958;0.7518;0.0051
Festival_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.6091;0.9959;0.7520;0.0052
Festival_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.6994;0.9915;0.8186;0.0087
Festival_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.9235;0.9829;0.9514;0.0105
Festival_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9713;0.9695;0.9704;0.0174
Festival_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9761;0.9593;0.9676;0.0232
Festival_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9788;0.9486;0.9635;0.0290
Festival_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9807;0.9377;0.9587;0.0350
Festival_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9820;0.9289;0.9547;0.0457
Festival_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9827;0.9193;0.9500;0.0510
Festival_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9838;0.9095;0.9452;0.0537
