Parameters;Precisao;Revocacao;F1-Score;Tempo
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7362;0.9968;0.8457;0.0042
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7362;0.9968;0.8457;0.0041
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7362;0.9968;0.8457;0.0041
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8348;0.9920;0.9054;0.0068
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8543;0.9869;0.9145;0.0103
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9152;0.9761;0.9445;0.0157
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9472;0.9624;0.9547;0.0222
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9597;0.9487;0.9541;0.0284
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9651;0.9389;0.9518;0.0342
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9688;0.9249;0.9463;0.0435
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9717;0.9138;0.9418;0.0493
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9744;0.9015;0.9365;0.0530
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9761;0.8901;0.9311;0.0604
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9774;0.8794;0.9258;0.0681
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9845;0.7770;0.8685;0.1328
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9880;0.6791;0.8049;0.1874
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9893;0.5839;0.7344;0.2460
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9905;0.4895;0.6551;0.3002
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9914;0.3964;0.5663;0.3640
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9922;0.3059;0.4675;0.4109
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9934;0.2090;0.3451;0.4595
Celebrity_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9934;0.1048;0.1894;0.4856
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.8363;0.9958;0.9088;0.0042
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.8356;0.9958;0.9084;0.0038
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.8356;0.9958;0.9084;0.0038
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9022;0.9889;0.9435;0.0068
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9299;0.9799;0.9542;0.0098
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9481;0.9667;0.9573;0.0171
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9562;0.9544;0.9553;0.0223
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9612;0.9425;0.9517;0.0288
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9650;0.9322;0.9483;0.0358
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9677;0.9201;0.9433;0.0456
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9698;0.9104;0.9391;0.0504
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9722;0.8973;0.9332;0.0538
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9737;0.8879;0.9288;0.0607
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9751;0.8769;0.9234;0.0693
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9824;0.7756;0.8668;0.1309
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9863;0.6754;0.8018;0.1871
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9885;0.5809;0.7317;0.2483
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9896;0.4861;0.6519;0.3010
Celebrity_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9904;0.3869;0.5563;0.3696
