Parameters;Precisao;Revocacao;F1-Score;Tempo
Witness_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5825;0.9974;0.7350;0.0048
Witness_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5837;0.9972;0.7359;0.0046
Witness_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5837;0.9974;0.7360;0.0048
Witness_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.6298;0.9923;0.7698;0.0075
Witness_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.6761;0.9854;0.8008;0.0109
Witness_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.7288;0.9685;0.8301;0.0167
Witness_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.7680;0.9555;0.8493;0.0224
Witness_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.7970;0.9415;0.8609;0.0286
Witness_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.8112;0.9306;0.8645;0.0356
Witness_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.8226;0.9198;0.8659;0.0436
Witness_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.8332;0.9094;0.8672;0.0492
Witness_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.8413;0.8999;0.8672;0.0539
Witness_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.8490;0.8893;0.8662;0.0598
Witness_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.8562;0.8799;0.8653;0.0684
Witness_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9018;0.7754;0.8306;0.1310
Witness_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9217;0.6840;0.7816;0.1880
Witness_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9319;0.5888;0.7174;0.2428
Witness_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9367;0.4992;0.6469;0.2972
Witness_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9412;0.4144;0.5703;0.3562
Witness_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9435;0.3262;0.4785;0.4120
Witness_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9453;0.2306;0.3655;0.4471
Witness_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9479;0.1271;0.2210;0.4848
Witness_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5840;0.9974;0.7365;0.0043
Witness_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5840;0.9974;0.7365;0.0042
Witness_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5840;0.9974;0.7364;0.0039
Witness_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.6433;0.9905;0.7797;0.0068
Witness_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.6927;0.9827;0.8123;0.0102
Witness_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.7531;0.9674;0.8462;0.0162
Witness_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.7920;0.9531;0.8643;0.0228
Witness_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8147;0.9408;0.8726;0.0287
Witness_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.8323;0.9290;0.8773;0.0354
Witness_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.8464;0.9169;0.8795;0.0450
Witness_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.8589;0.9043;0.8804;0.0481
Witness_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.8674;0.8939;0.8797;0.0523
Witness_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.8765;0.8828;0.8789;0.0580
Witness_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.8840;0.8726;0.8776;0.0689
Witness_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9230;0.7690;0.8379;0.1273
Witness_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9409;0.6684;0.7804;0.1876
Witness_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9505;0.5737;0.7140;0.2415
Witness_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9559;0.4806;0.6373;0.2976
Witness_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9598;0.3906;0.5525;0.3609
Witness_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9631;0.2945;0.4478;0.4147
Witness_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9656;0.1976;0.3252;0.4585
Witness_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9704;0.1012;0.1824;0.4946
Witness_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6040;0.9953;0.7517;0.0047
Witness_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6034;0.9953;0.7511;0.0045
Witness_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6034;0.9953;0.7512;0.0044
Witness_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.6422;0.9902;0.7790;0.0070
Witness_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.6920;0.9812;0.8111;0.0101
Witness_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.7587;0.9652;0.8491;0.0159
Witness_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.7914;0.9502;0.8633;0.0221
Witness_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.8142;0.9357;0.8704;0.0286
Witness_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.8327;0.9224;0.8748;0.0349
Witness_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.8476;0.9085;0.8767;0.0431
Witness_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.8587;0.8967;0.8770;0.0482
Witness_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.8673;0.8867;0.8766;0.0521
Witness_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.8753;0.8731;0.8740;0.0578
Witness_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.8819;0.8636;0.8724;0.0693
Witness_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9191;0.7478;0.8246;0.1266
Witness_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9330;0.6431;0.7612;0.1858
Witness_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9408;0.5478;0.6920;0.2428
Witness_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9449;0.4492;0.6079;0.2974
Witness_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9490;0.3596;0.5200;0.3595
Witness_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9513;0.2683;0.4161;0.4143
Witness_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9492;0.1772;0.2964;0.4548
Witness_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9492;0.0889;0.1617;0.4871
Witness_VAE_2000_6000_5_OCSVM_RBF_0,0001_scale;0.5699;0.9954;0.7245;0.0055
Witness_VAE_2000_6000_5_OCSVM_RBF_0,0005_scale;0.5682;0.9959;0.7234;0.0060
Witness_VAE_2000_6000_5_OCSVM_RBF_0,001_scale;0.5685;0.9959;0.7237;0.0057
Witness_VAE_2000_6000_5_OCSVM_RBF_0,005_scale;0.6038;0.9943;0.7512;0.0082
Witness_VAE_2000_6000_5_OCSVM_RBF_0,01_scale;0.6511;0.9882;0.7844;0.0108
Witness_VAE_2000_6000_5_OCSVM_RBF_0,02_scale;0.6984;0.9770;0.8141;0.0167
Witness_VAE_2000_6000_5_OCSVM_RBF_0,03_scale;0.7336;0.9682;0.8344;0.0225
Witness_VAE_2000_6000_5_OCSVM_RBF_0,04_scale;0.7575;0.9584;0.8458;0.0291
Witness_VAE_2000_6000_5_OCSVM_RBF_0,05_scale;0.7761;0.9490;0.8536;0.0353
Witness_VAE_2000_6000_5_OCSVM_RBF_0,06_scale;0.7910;0.9394;0.8585;0.0444
Witness_VAE_2000_6000_5_OCSVM_RBF_0,07_scale;0.8019;0.9305;0.8611;0.0478
Witness_VAE_2000_6000_5_OCSVM_RBF_0,08_scale;0.8150;0.9202;0.8642;0.0531
Witness_VAE_2000_6000_5_OCSVM_RBF_0,09_scale;0.8266;0.9100;0.8660;0.0614
Witness_VAE_2000_6000_5_OCSVM_RBF_0,1_scale;0.8372;0.9006;0.8675;0.0669
Witness_VAE_2000_6000_5_OCSVM_RBF_0,2_scale;0.8922;0.7960;0.8410;0.1273
Witness_VAE_2000_6000_5_OCSVM_RBF_0,3_scale;0.9233;0.6905;0.7895;0.1858
Witness_VAE_2000_6000_5_OCSVM_RBF_0,4_scale;0.9412;0.5852;0.7202;0.2435
Witness_VAE_2000_6000_5_OCSVM_RBF_0,5_scale;0.9512;0.4837;0.6388;0.2986
Witness_VAE_2000_6000_5_OCSVM_RBF_0,6_scale;0.9595;0.3828;0.5438;0.3581
Witness_VAE_2000_6000_5_OCSVM_RBF_0,7_scale;0.9645;0.2916;0.4435;0.4071
Witness_VAE_2000_6000_5_OCSVM_RBF_0,8_scale;0.9711;0.2037;0.3327;0.4495
Witness_VAE_2000_6000_5_OCSVM_RBF_0,9_scale;0.9751;0.1032;0.1841;0.4877
Witness_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5770;0.9978;0.7311;0.0047
Witness_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5778;0.9979;0.7318;0.0043
Witness_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5779;0.9979;0.7318;0.0048
Witness_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6340;0.9944;0.7743;0.0072
Witness_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.6815;0.9868;0.8061;0.0112
Witness_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.7322;0.9765;0.8368;0.0169
Witness_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.7633;0.9655;0.8525;0.0221
Witness_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.7863;0.9560;0.8628;0.0297
Witness_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.8084;0.9452;0.8713;0.0346
Witness_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.8225;0.9351;0.8751;0.0455
Witness_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.8361;0.9241;0.8778;0.0491
Witness_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.8480;0.9128;0.8792;0.0535
Witness_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.8579;0.9029;0.8797;0.0601
Witness_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.8673;0.8916;0.8792;0.0689
Witness_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9171;0.7821;0.8442;0.1268
Witness_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9451;0.6716;0.7851;0.1842
Witness_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9582;0.5650;0.7107;0.2412
Witness_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9642;0.4629;0.6253;0.2979
Witness_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9682;0.3693;0.5340;0.3672
Witness_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9699;0.2768;0.4297;0.4135
Witness_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9721;0.1897;0.3161;0.4627
Witness_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9739;0.0985;0.1778;0.4907
Witness_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5820;0.9973;0.7350;0.0048
Witness_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5818;0.9973;0.7348;0.0047
Witness_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5818;0.9972;0.7348;0.0045
Witness_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.6280;0.9930;0.7693;0.0069
Witness_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.6758;0.9855;0.8016;0.0107
Witness_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.7320;0.9717;0.8348;0.0160
Witness_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.7633;0.9607;0.8504;0.0223
Witness_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.7879;0.9504;0.8612;0.0296
Witness_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.8074;0.9390;0.8678;0.0353
Witness_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.8214;0.9298;0.8718;0.0449
Witness_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.8345;0.9209;0.8752;0.0476
Witness_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.8465;0.9106;0.8771;0.0525
Witness_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.8551;0.9006;0.8770;0.0578
Witness_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.8630;0.8906;0.8764;0.0702
Witness_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9134;0.7866;0.8448;0.1254
Witness_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9379;0.6834;0.7901;0.1874
Witness_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9515;0.5856;0.7240;0.2449
Witness_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9591;0.4932;0.6500;0.2959
Witness_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9628;0.3971;0.5604;0.3553
Witness_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9652;0.3075;0.4641;0.4105
Witness_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9681;0.2155;0.3495;0.4522
Witness_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9695;0.1124;0.1992;0.4874
Witness_VAE_2000_6000_3_OCSVM_RBF_0,0001_scale;0.5502;0.9966;0.7089;0.0052
Witness_VAE_2000_6000_3_OCSVM_RBF_0,0005_scale;0.5474;0.9971;0.7068;0.0053
Witness_VAE_2000_6000_3_OCSVM_RBF_0,001_scale;0.5472;0.9971;0.7067;0.0055
Witness_VAE_2000_6000_3_OCSVM_RBF_0,005_scale;0.5877;0.9954;0.7388;0.0074
