Parameters;Precisao;Revocacao;F1-Score;Tempo
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9694;0.8855;0.9255;0.8188
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9688;0.8952;0.9306;1.0897
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9687;0.8958;0.9308;1.1563
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9688;0.8960;0.9310;1.2002
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9688;0.8960;0.9310;1.2191
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9690;0.8950;0.9305;1.2658
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9702;0.8925;0.9297;1.3508
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9713;0.8865;0.9270;1.4588
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9725;0.8802;0.9241;1.5703
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9734;0.8720;0.9199;1.6896
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9741;0.8652;0.9165;1.8182
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9745;0.8558;0.9113;1.9750
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9756;0.8490;0.9079;2.1354
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9768;0.8385;0.9024;2.2915
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9833;0.7465;0.8487;3.9029
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9852;0.6332;0.7710;5.5423
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9873;0.5380;0.6965;7.0941
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9884;0.4323;0.6015;8.6655
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9887;0.3300;0.4948;10.1453
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9900;0.2422;0.3892;11.5705
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9902;0.1668;0.2854;13.0945
Music_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9940;0.0793;0.1468;14.5400
