Parameters;Precisao;Revocacao;F1-Score;Tempo
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9826;0.9127;0.9464;0.5219
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9825;0.9180;0.9491;0.6155
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9824;0.9175;0.9489;0.6417
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9825;0.9175;0.9489;0.6715
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9825;0.9175;0.9489;0.6880
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9849;0.9085;0.9451;0.7800
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9867;0.8970;0.9397;0.8946
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9886;0.8842;0.9335;1.0045
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9909;0.8635;0.9228;1.1394
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9920;0.8407;0.9102;1.3124
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9927;0.8267;0.9022;1.4980
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9933;0.8100;0.8923;1.6690
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9939;0.7973;0.8848;1.8369
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9944;0.7800;0.8742;1.9906
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9968;0.6480;0.7854;3.7152
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9978;0.5162;0.6804;5.4037
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9987;0.4050;0.5763;7.0382
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9988;0.3152;0.4792;8.6481
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9990;0.2350;0.3805;10.1090
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9993;0.1487;0.2590;11.6174
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9997;0.0838;0.1546;13.0780
Impeachment_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0270;0.0526;14.4346
