Parameters;Precisao;Revocacao;F1-Score;Tempo
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9301;0.9137;0.9219;0.7123
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9249;0.9227;0.9238;0.9809
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9244;0.9227;0.9236;1.0034
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9247;0.9230;0.9238;1.0548
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9247;0.9230;0.9238;1.0798
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9267;0.9205;0.9236;1.1487
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9314;0.9150;0.9231;1.1791
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9344;0.9077;0.9209;1.3163
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9393;0.8970;0.9177;1.4730
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9455;0.8885;0.9161;1.6104
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9502;0.8785;0.9129;1.7773
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9537;0.8660;0.9078;1.8945
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9583;0.8585;0.9056;2.1067
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9612;0.8512;0.9029;2.2620
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9809;0.7625;0.8580;3.8522
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9877;0.6750;0.8020;5.4518
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9920;0.5890;0.7391;7.1316
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9949;0.4955;0.6615;8.6159
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9966;0.3825;0.5528;10.0884
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9977;0.2825;0.4403;11.6176
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9984;0.1862;0.3139;13.0061
Traffic_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9989;0.0917;0.1681;14.3616
