Parameters;Precisao;Revocacao;F1-Score;Tempo
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9704;0.9005;0.9341;0.7207
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9691;0.9083;0.9377;0.9857
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9690;0.9090;0.9380;1.0197
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9690;0.9085;0.9378;1.0557
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9691;0.9087;0.9379;1.0764
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9698;0.9083;0.9380;1.1434
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9717;0.9032;0.9362;1.2191
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9730;0.8960;0.9329;1.3233
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9742;0.8878;0.9290;1.4780
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9756;0.8792;0.9249;1.6075
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9774;0.8710;0.9212;1.7373
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9802;0.8618;0.9171;1.8865
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9817;0.8510;0.9117;2.0416
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9829;0.8390;0.9052;2.2189
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9885;0.7192;0.8326;3.8161
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9897;0.5992;0.7465;5.4631
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9915;0.4845;0.6509;7.0914
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9920;0.3910;0.5609;8.6256
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9925;0.2888;0.4473;10.1677
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9932;0.2077;0.3436;11.5562
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9927;0.1227;0.2185;12.9811
Investments_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9964;0.0548;0.1038;14.3551
