Parameters;Precisao;Revocacao;F1-Score;Tempo
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8959;0.8995;0.8977;0.8881
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8908;0.9110;0.9008;1.2525
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8906;0.9110;0.9007;1.3116
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8908;0.9113;0.9009;1.3442
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8908;0.9113;0.9009;1.3619
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8909;0.9110;0.9008;1.3932
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8925;0.9097;0.9011;1.4484
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8961;0.9052;0.9007;1.5184
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8989;0.9025;0.9007;1.6152
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9016;0.8975;0.8995;1.7345
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9045;0.8912;0.8978;1.8538
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9084;0.8850;0.8966;2.0074
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9132;0.8770;0.8947;2.1497
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9186;0.8700;0.8937;2.3388
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9557;0.7873;0.8633;3.9334
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9743;0.6953;0.8115;5.5068
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9864;0.6000;0.7461;7.0429
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9929;0.5108;0.6745;8.6007
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9970;0.4047;0.5757;10.0823
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9982;0.3182;0.4826;11.6032
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9998;0.2090;0.3457;13.0507
Management_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9998;0.1052;0.1905;14.4030
