Parameters;Precisao;Revocacao;F1-Score;Tempo
War_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8343;0.9103;0.8706;0.8324
War_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8244;0.9203;0.8697;1.1188
War_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8247;0.9205;0.8700;1.1398
War_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8243;0.9203;0.8696;1.2015
War_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8242;0.9200;0.8695;1.2222
War_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8243;0.9203;0.8696;1.2564
War_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8250;0.9193;0.8696;1.3047
War_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8265;0.9163;0.8690;1.4399
War_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8310;0.9110;0.8692;1.5795
War_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.8353;0.9050;0.8688;1.7491
War_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.8406;0.8992;0.8689;1.8692
War_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.8461;0.8932;0.8690;2.0294
War_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.8510;0.8850;0.8677;2.1653
War_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.8567;0.8788;0.8676;2.3319
War_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9049;0.7850;0.8407;3.9400
War_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9301;0.7015;0.7998;5.6070
War_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9472;0.5960;0.7317;7.2098
War_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9580;0.5035;0.6601;8.7333
War_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9718;0.4130;0.5796;10.1874
War_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9829;0.3212;0.4842;11.5734
War_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9888;0.2275;0.3699;12.9816
War_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9938;0.1295;0.2292;14.3898
