Parameters;Precisao;Revocacao;F1-Score;Tempo
Water_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5322;0.9854;0.6893;0.0053
Water_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5337;0.9939;0.6932;0.0048
Water_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5338;0.9949;0.6936;0.0054
Water_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7262;0.9918;0.8379;0.0073
Water_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8975;0.9819;0.9367;0.0108
Water_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9634;0.9644;0.9639;0.0165
Water_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9724;0.9531;0.9626;0.0225
Water_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9784;0.9400;0.9588;0.0288
Water_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9811;0.9288;0.9542;0.0344
Water_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9834;0.9188;0.9500;0.0449
Water_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9852;0.9091;0.9456;0.0471
Water_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9866;0.8957;0.9389;0.0524
Water_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9878;0.8859;0.9340;0.0588
Water_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9885;0.8750;0.9282;0.0687
Water_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9934;0.7737;0.8699;0.1262
Water_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9954;0.6694;0.8005;0.1892
Water_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9965;0.5680;0.7235;0.2402
Water_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9970;0.4726;0.6412;0.2978
Water_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9972;0.3759;0.5458;0.3610
Water_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9973;0.2848;0.4429;0.4149
Water_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9975;0.1913;0.3209;0.4500
Water_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9967;0.0992;0.1803;0.4815
Water_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5539;0.9956;0.7104;0.0050
Water_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5500;0.9970;0.7076;0.0053
Water_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5504;0.9969;0.7078;0.0052
Water_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7693;0.9936;0.8655;0.0072
Water_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9083;0.9847;0.9443;0.0102
Water_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9663;0.9649;0.9656;0.0169
Water_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9761;0.9505;0.9631;0.0221
Water_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9807;0.9364;0.9581;0.0285
Water_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9834;0.9233;0.9524;0.0342
Water_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9855;0.9127;0.9477;0.0481
Water_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9874;0.9012;0.9423;0.0490
Water_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9886;0.8912;0.9373;0.0535
Water_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9896;0.8801;0.9316;0.0595
Water_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9903;0.8683;0.9253;0.0697
Water_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9948;0.7665;0.8658;0.1276
Water_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9964;0.6655;0.7979;0.1893
Water_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9973;0.5666;0.7226;0.2472
Water_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9977;0.4732;0.6418;0.2997
Water_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9977;0.3734;0.5433;0.3702
Water_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9974;0.2797;0.4367;0.4149
Water_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9976;0.1897;0.3186;0.4538
Water_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9976;0.0963;0.1756;0.4926
Water_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5580;0.9976;0.7134;0.0053
Water_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5597;0.9979;0.7147;0.0048
Water_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5590;0.9979;0.7142;0.0043
Water_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7751;0.9933;0.8697;0.0073
Water_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9155;0.9834;0.9480;0.0100
Water_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9584;0.9663;0.9621;0.0165
Water_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9747;0.9514;0.9629;0.0221
Water_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9794;0.9374;0.9579;0.0293
Water_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9819;0.9258;0.9530;0.0344
Water_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9843;0.9127;0.9471;0.0438
Water_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9859;0.9027;0.9425;0.0487
Water_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9873;0.8897;0.9359;0.0543
Water_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9887;0.8774;0.9297;0.0590
Water_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9892;0.8678;0.9245;0.0700
Water_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9940;0.7627;0.8630;0.1275
Water_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9957;0.6615;0.7948;0.1875
Water_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9966;0.5693;0.7245;0.2455
Water_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9970;0.4719;0.6404;0.3003
Water_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9973;0.3765;0.5464;0.3623
Water_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9974;0.2825;0.4400;0.4094
Water_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9971;0.1915;0.3210;0.4514
Water_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9970;0.0925;0.1692;0.4891
Water_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5605;0.9785;0.7090;0.0064
Water_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5612;0.9964;0.7137;0.0059
Water_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5596;0.9964;0.7127;0.0060
Water_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6757;0.9926;0.8030;0.0082
Water_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.8703;0.9849;0.9236;0.0113
Water_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9503;0.9678;0.9589;0.0170
Water_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9623;0.9566;0.9595;0.0227
