Parameters;Precisao;Revocacao;F1-Score;Tempo
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9776;0.9030;0.9388;0.7194
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9775;0.9107;0.9429;0.9327
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9775;0.9110;0.9431;0.9593
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9774;0.9117;0.9435;1.0307
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9774;0.9117;0.9435;1.0513
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9776;0.9117;0.9436;1.0893
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9782;0.9070;0.9412;1.1477
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9800;0.9005;0.9386;1.2666
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9817;0.8930;0.9352;1.4191
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9834;0.8838;0.9309;1.5287
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9855;0.8762;0.9277;1.6579
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9881;0.8668;0.9235;1.8006
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9899;0.8568;0.9185;1.9639
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9908;0.8472;0.9134;2.1134
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9957;0.7458;0.8528;3.7814
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9974;0.6432;0.7821;5.3921
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9980;0.5337;0.6955;6.9695
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9984;0.4288;0.5999;8.5195
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9986;0.3145;0.4783;10.0797
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9988;0.2047;0.3398;11.5492
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9994;0.1260;0.2238;13.0582
Currency_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0432;0.0829;14.3430
