Parameters;Precisao;Revocacao;F1-Score;Tempo
Employee_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5195;0.9987;0.6835;0.0043
Employee_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5195;0.9987;0.6834;0.0039
Employee_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5194;0.9987;0.6834;0.0039
Employee_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7131;0.9938;0.8298;0.0067
Employee_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8629;0.9810;0.9180;0.0099
Employee_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9084;0.9645;0.9355;0.0159
Employee_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9263;0.9502;0.9380;0.0222
Employee_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9356;0.9351;0.9353;0.0290
Employee_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9421;0.9221;0.9320;0.0341
Employee_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9463;0.9071;0.9263;0.0421
Employee_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9497;0.8917;0.9197;0.0490
Employee_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9519;0.8788;0.9139;0.0544
Employee_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9544;0.8623;0.9060;0.0592
Employee_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9562;0.8497;0.8997;0.0720
Employee_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9646;0.7283;0.8298;0.1274
Employee_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9672;0.6172;0.7533;0.1878
Employee_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9693;0.5148;0.6722;0.2440
Employee_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9714;0.4238;0.5897;0.2991
Employee_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9724;0.3355;0.4985;0.3706
Employee_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9739;0.2508;0.3985;0.4175
Employee_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9757;0.1705;0.2898;0.4573
Employee_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9744;0.0831;0.1529;0.4905
Employee_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5483;0.9741;0.6932;0.0047
Employee_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5516;0.9897;0.7027;0.0047
Employee_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5520;0.9918;0.7039;0.0047
Employee_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7072;0.9925;0.8234;0.0077
Employee_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8418;0.9801;0.9055;0.0104
Employee_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8935;0.9642;0.9274;0.0161
Employee_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9132;0.9497;0.9310;0.0224
Employee_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9247;0.9353;0.9299;0.0282
Employee_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9322;0.9192;0.9256;0.0351
Employee_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9379;0.9068;0.9220;0.0460
Employee_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9424;0.8931;0.9170;0.0488
Employee_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9447;0.8782;0.9102;0.0533
Employee_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9480;0.8661;0.9051;0.0583
Employee_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9502;0.8524;0.8986;0.0699
Employee_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9619;0.7372;0.8343;0.1279
Employee_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9673;0.6358;0.7668;0.1870
Employee_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9693;0.5431;0.6956;0.2463
Employee_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9713;0.4523;0.6165;0.2981
Employee_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9716;0.3586;0.5231;0.3668
Employee_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9740;0.2670;0.4184;0.4155
Employee_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9751;0.1825;0.3069;0.4542
Employee_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9725;0.0948;0.1723;0.4834
Employee_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5310;0.9960;0.6918;0.0057
Employee_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5292;0.9975;0.6906;0.0049
Employee_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5294;0.9976;0.6907;0.0049
Employee_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6246;0.9947;0.7666;0.0077
Employee_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7898;0.9832;0.8748;0.0106
Employee_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.8529;0.9683;0.9064;0.0163
Employee_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.8749;0.9553;0.9130;0.0225
Employee_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.8898;0.9431;0.9154;0.0284
Employee_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9005;0.9304;0.9149;0.0342
Employee_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9101;0.9179;0.9136;0.0465
Employee_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9185;0.9064;0.9121;0.0467
Employee_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9240;0.8955;0.9092;0.0540
Employee_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9287;0.8836;0.9053;0.0598
Employee_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9325;0.8712;0.9005;0.0706
Employee_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9546;0.7553;0.8430;0.1278
Employee_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9622;0.6558;0.7797;0.1880
Employee_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9669;0.5549;0.7049;0.2480
Employee_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9696;0.4554;0.6193;0.3006
Employee_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9717;0.3632;0.5283;0.3728
Employee_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9726;0.2702;0.4224;0.4188
Employee_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9750;0.1816;0.3057;0.4596
Employee_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9736;0.0923;0.1682;0.4948
Employee_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5393;0.9962;0.6974;0.0050
Employee_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5396;0.9961;0.6976;0.0046
Employee_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5398;0.9961;0.6976;0.0055
Employee_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.6403;0.9928;0.7773;0.0075
Employee_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.8090;0.9818;0.8867;0.0106
Employee_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.8671;0.9673;0.9142;0.0167
Employee_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.8910;0.9530;0.9207;0.0227
Employee_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9039;0.9418;0.9222;0.0290
Employee_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9157;0.9277;0.9215;0.0353
Employee_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9228;0.9156;0.9190;0.0442
Employee_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9297;0.9042;0.9166;0.0472
Employee_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9341;0.8932;0.9130;0.0542
Employee_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9382;0.8802;0.9081;0.0592
Employee_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9409;0.8691;0.9034;0.0684
Employee_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9570;0.7552;0.8439;0.1259
Employee_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9640;0.6503;0.7763;0.1857
Employee_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9666;0.5537;0.7033;0.2416
Employee_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9687;0.4582;0.6210;0.2991
Employee_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9702;0.3681;0.5324;0.3684
Employee_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9717;0.2762;0.4290;0.4185
Employee_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9728;0.1827;0.3065;0.4557
Employee_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9713;0.0913;0.1662;0.4829
Employee_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5171;0.9981;0.6812;0.0053
Employee_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5171;0.9982;0.6813;0.0043
Employee_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5171;0.9982;0.6813;0.0043
Employee_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.6788;0.9947;0.8067;0.0066
Employee_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8419;0.9833;0.9071;0.0103
Employee_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8947;0.9668;0.9293;0.0165
Employee_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9148;0.9517;0.9328;0.0226
Employee_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9273;0.9375;0.9324;0.0285
Employee_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9337;0.9223;0.9279;0.0344
Employee_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9404;0.9061;0.9229;0.0441
Employee_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9435;0.8933;0.9177;0.0483
Employee_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9465;0.8808;0.9124;0.0526
Employee_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9495;0.8672;0.9064;0.0587
Employee_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9518;0.8544;0.9005;0.0681
Employee_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9633;0.7309;0.8311;0.1277
Employee_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9677;0.6232;0.7581;0.1844
Employee_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9696;0.5263;0.6823;0.2444
Employee_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9707;0.4302;0.5961;0.2958
Employee_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9725;0.3383;0.5019;0.3694
Employee_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9715;0.2475;0.3943;0.4189
Employee_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9720;0.1636;0.2799;0.4588
Employee_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9725;0.0750;0.1392;0.4919
Employee_VAE_2000_6000_4_OCSVM_RBF_0,0001_scale;0.5516;0.9963;0.7061;0.0050
Employee_VAE_2000_6000_4_OCSVM_RBF_0,0005_scale;0.5496;0.9967;0.7048;0.0050
Employee_VAE_2000_6000_4_OCSVM_RBF_0,001_scale;0.5497;0.9968;0.7049;0.0049
Employee_VAE_2000_6000_4_OCSVM_RBF_0,005_scale;0.6144;0.9938;0.7575;0.0077
Employee_VAE_2000_6000_4_OCSVM_RBF_0,01_scale;0.7530;0.9838;0.8528;0.0105
Employee_VAE_2000_6000_4_OCSVM_RBF_0,02_scale;0.8067;0.9713;0.8813;0.0163
Employee_VAE_2000_6000_4_OCSVM_RBF_0,03_scale;0.8330;0.9614;0.8925;0.0222
Employee_VAE_2000_6000_4_OCSVM_RBF_0,04_scale;0.8500;0.9517;0.8979;0.0282
Employee_VAE_2000_6000_4_OCSVM_RBF_0,05_scale;0.8613;0.9424;0.8999;0.0352
Employee_VAE_2000_6000_4_OCSVM_RBF_0,06_scale;0.8717;0.9326;0.9010;0.0421
Employee_VAE_2000_6000_4_OCSVM_RBF_0,07_scale;0.8799;0.9233;0.9010;0.0485
Employee_VAE_2000_6000_4_OCSVM_RBF_0,08_scale;0.8864;0.9133;0.8996;0.0530
Employee_VAE_2000_6000_4_OCSVM_RBF_0,09_scale;0.8924;0.9037;0.8979;0.0584
Employee_VAE_2000_6000_4_OCSVM_RBF_0,1_scale;0.8978;0.8939;0.8957;0.0695
Employee_VAE_2000_6000_4_OCSVM_RBF_0,2_scale;0.9322;0.7930;0.8568;0.1276
Employee_VAE_2000_6000_4_OCSVM_RBF_0,3_scale;0.9482;0.6939;0.8011;0.1850
Employee_VAE_2000_6000_4_OCSVM_RBF_0,4_scale;0.9571;0.6019;0.7388;0.2439
Employee_VAE_2000_6000_4_OCSVM_RBF_0,5_scale;0.9646;0.5067;0.6640;0.2978
Employee_VAE_2000_6000_4_OCSVM_RBF_0,6_scale;0.9694;0.4137;0.5796;0.3620
Employee_VAE_2000_6000_4_OCSVM_RBF_0,7_scale;0.9712;0.3190;0.4800;0.4073
Employee_VAE_2000_6000_4_OCSVM_RBF_0,8_scale;0.9733;0.2165;0.3540;0.4524
Employee_VAE_2000_6000_4_OCSVM_RBF_0,9_scale;0.9729;0.1069;0.1925;0.4860
Employee_VAE_2000_6000_5_OCSVM_RBF_0,0001_scale;0.5165;0.9975;0.6805;0.0049
Employee_VAE_2000_6000_5_OCSVM_RBF_0,0005_scale;0.5163;0.9981;0.6805;0.0042
Employee_VAE_2000_6000_5_OCSVM_RBF_0,001_scale;0.5165;0.9981;0.6807;0.0042
Employee_VAE_2000_6000_5_OCSVM_RBF_0,005_scale;0.5980;0.9948;0.7469;0.0067
Employee_VAE_2000_6000_5_OCSVM_RBF_0,01_scale;0.7822;0.9811;0.8703;0.0097
Employee_VAE_2000_6000_5_OCSVM_RBF_0,02_scale;0.8332;0.9675;0.8953;0.0161
Employee_VAE_2000_6000_5_OCSVM_RBF_0,03_scale;0.8591;0.9558;0.9048;0.0221
Employee_VAE_2000_6000_5_OCSVM_RBF_0,04_scale;0.8745;0.9451;0.9083;0.0289
Employee_VAE_2000_6000_5_OCSVM_RBF_0,05_scale;0.8852;0.9337;0.9087;0.0339
Employee_VAE_2000_6000_5_OCSVM_RBF_0,06_scale;0.8943;0.9227;0.9082;0.0461
Employee_VAE_2000_6000_5_OCSVM_RBF_0,07_scale;0.9016;0.9124;0.9069;0.0485
Employee_VAE_2000_6000_5_OCSVM_RBF_0,08_scale;0.9077;0.9027;0.9051;0.0521
Employee_VAE_2000_6000_5_OCSVM_RBF_0,09_scale;0.9128;0.8937;0.9030;0.0592
Employee_VAE_2000_6000_5_OCSVM_RBF_0,1_scale;0.9169;0.8838;0.9000;0.0705
Employee_VAE_2000_6000_5_OCSVM_RBF_0,2_scale;0.9470;0.7631;0.8451;0.1271
Employee_VAE_2000_6000_5_OCSVM_RBF_0,3_scale;0.9574;0.6641;0.7841;0.1870
Employee_VAE_2000_6000_5_OCSVM_RBF_0,4_scale;0.9645;0.5667;0.7138;0.2427
Employee_VAE_2000_6000_5_OCSVM_RBF_0,5_scale;0.9687;0.4719;0.6346;0.3009
Employee_VAE_2000_6000_5_OCSVM_RBF_0,6_scale;0.9704;0.3764;0.5422;0.3694
Employee_VAE_2000_6000_5_OCSVM_RBF_0,7_scale;0.9717;0.2863;0.4421;0.4129
Employee_VAE_2000_6000_5_OCSVM_RBF_0,8_scale;0.9701;0.1975;0.3280;0.4596
Employee_VAE_2000_6000_5_OCSVM_RBF_0,9_scale;0.9718;0.1023;0.1850;0.4946
Employee_VAE_2000_6000_1_OCSVM_RBF_0,0001_scale;0.5133;0.9444;0.6621;0.0056
Employee_VAE_2000_6000_1_OCSVM_RBF_0,0005_scale;0.5217;0.9787;0.6800;0.0058
Employee_VAE_2000_6000_1_OCSVM_RBF_0,001_scale;0.5256;0.9888;0.6860;0.0066
Employee_VAE_2000_6000_1_OCSVM_RBF_0,005_scale;0.5639;0.9941;0.7192;0.0085
Employee_VAE_2000_6000_1_OCSVM_RBF_0,01_scale;0.5973;0.9913;0.7450;0.0120
Employee_VAE_2000_6000_1_OCSVM_RBF_0,02_scale;0.6344;0.9818;0.7700;0.0173
Employee_VAE_2000_6000_1_OCSVM_RBF_0,03_scale;0.6546;0.9745;0.7824;0.0230
Employee_VAE_2000_6000_1_OCSVM_RBF_0,04_scale;0.6711;0.9665;0.7914;0.0294
Employee_VAE_2000_6000_1_OCSVM_RBF_0,05_scale;0.6842;0.9599;0.7981;0.0355
Employee_VAE_2000_6000_1_OCSVM_RBF_0,06_scale;0.6957;0.9527;0.8033;0.0440
Employee_VAE_2000_6000_1_OCSVM_RBF_0,07_scale;0.7050;0.9452;0.8067;0.0491
Employee_VAE_2000_6000_1_OCSVM_RBF_0,08_scale;0.7132;0.9381;0.8095;0.0543
Employee_VAE_2000_6000_1_OCSVM_RBF_0,09_scale;0.7215;0.9302;0.8118;0.0607
Employee_VAE_2000_6000_1_OCSVM_RBF_0,1_scale;0.7272;0.9238;0.8128;0.0708
Employee_VAE_2000_6000_1_OCSVM_RBF_0,2_scale;0.7791;0.8460;0.8102;0.1288
Employee_VAE_2000_6000_1_OCSVM_RBF_0,3_scale;0.8128;0.7567;0.7830;0.1883
Employee_VAE_2000_6000_1_OCSVM_RBF_0,4_scale;0.8351;0.6668;0.7409;0.2450
Employee_VAE_2000_6000_1_OCSVM_RBF_0,5_scale;0.8527;0.5683;0.6817;0.2970
Employee_VAE_2000_6000_1_OCSVM_RBF_0,6_scale;0.8668;0.4667;0.6064;0.3610
Employee_VAE_2000_6000_1_OCSVM_RBF_0,7_scale;0.8779;0.3577;0.5080;0.4047
Employee_VAE_2000_6000_1_OCSVM_RBF_0,8_scale;0.8852;0.2453;0.3838;0.4526
Employee_VAE_2000_6000_1_OCSVM_RBF_0,9_scale;0.8929;0.1268;0.2216;0.4763
Employee_VAE_2000_6000_2_OCSVM_RBF_0,0001_scale;0.5236;0.9971;0.6864;0.0053
Employee_VAE_2000_6000_2_OCSVM_RBF_0,0005_scale;0.5244;0.9974;0.6871;0.0054
Employee_VAE_2000_6000_2_OCSVM_RBF_0,001_scale;0.5243;0.9975;0.6870;0.0050
Employee_VAE_2000_6000_2_OCSVM_RBF_0,005_scale;0.5769;0.9949;0.7301;0.0074
Employee_VAE_2000_6000_2_OCSVM_RBF_0,01_scale;0.6427;0.9894;0.7791;0.0103
Employee_VAE_2000_6000_2_OCSVM_RBF_0,02_scale;0.6977;0.9778;0.8142;0.0169
Employee_VAE_2000_6000_2_OCSVM_RBF_0,03_scale;0.7174;0.9704;0.8249;0.0225
Employee_VAE_2000_6000_2_OCSVM_RBF_0,04_scale;0.7337;0.9622;0.8325;0.0295
Employee_VAE_2000_6000_2_OCSVM_RBF_0,05_scale;0.7473;0.9538;0.8379;0.0354
Employee_VAE_2000_6000_2_OCSVM_RBF_0,06_scale;0.7579;0.9473;0.8420;0.0438
Employee_VAE_2000_6000_2_OCSVM_RBF_0,07_scale;0.7668;0.9399;0.8445;0.0493
