Parameters;Precisao;Revocacao;F1-Score;Tempo
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9346;0.9257;0.9302;0.7291
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9310;0.9350;0.9330;1.0032
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9307;0.9355;0.9331;1.0743
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9304;0.9353;0.9328;1.1623
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9304;0.9357;0.9331;1.1761
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9331;0.9347;0.9339;1.2090
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9367;0.9320;0.9343;1.2490
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9429;0.9245;0.9336;1.3842
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9476;0.9185;0.9328;1.5105
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9517;0.9125;0.9317;1.6797
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9552;0.9065;0.9302;1.8361
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9585;0.8992;0.9279;1.9956
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9616;0.8925;0.9257;2.1142
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9645;0.8855;0.9233;2.2232
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9821;0.7930;0.8775;3.9490
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9901;0.6993;0.8196;5.5387
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9937;0.6090;0.7552;7.1508
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9955;0.5152;0.6790;8.7087
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9967;0.4208;0.5917;10.2262
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9975;0.3227;0.4877;11.7513
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9980;0.2142;0.3528;13.0173
Consumers_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9986;0.1037;0.1880;14.3767
