Parameters;Precisao;Revocacao;F1-Score;Tempo
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8761;0.9247;0.8998;0.7309
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8688;0.9323;0.8994;0.9948
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8684;0.9320;0.8991;1.0505
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8683;0.9323;0.8991;1.0994
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8683;0.9323;0.8991;1.1400
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8689;0.9323;0.8995;1.1815
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8717;0.9313;0.9005;1.2381
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8765;0.9247;0.9000;1.3437
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8813;0.9163;0.8984;1.4573
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.8876;0.9093;0.8983;1.5195
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.8959;0.8980;0.8970;1.6369
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9044;0.8900;0.8972;1.7612
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9105;0.8788;0.8943;2.0151
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9157;0.8690;0.8917;2.1903
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9497;0.7708;0.8509;3.8821
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9642;0.6883;0.8032;5.5524
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9745;0.5733;0.7219;7.0758
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9815;0.4665;0.6324;8.6276
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9857;0.3520;0.5187;10.1162
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9886;0.2697;0.4239;11.5350
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9902;0.1802;0.3050;13.0410
Disaster_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9942;0.0820;0.1515;14.3279
