Parameters;Precisao;Revocacao;F1-Score;Tempo
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9085;0.9012;0.9048;0.6861
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9071;0.9045;0.9058;0.7956
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9070;0.9042;0.9056;0.8011
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9069;0.9040;0.9054;0.8254
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9068;0.9038;0.9053;0.8488
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9073;0.9032;0.9053;0.8720
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9135;0.8945;0.9039;0.9913
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9215;0.8852;0.9030;1.1396
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9297;0.8675;0.8975;1.2345
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9380;0.8515;0.8926;1.4205
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9448;0.8350;0.8865;1.5913
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9523;0.8103;0.8755;1.7993
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9568;0.7953;0.8686;1.9779
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9601;0.7768;0.8588;2.1038
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9807;0.6398;0.7744;3.7978
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9865;0.4960;0.6601;5.3044
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9908;0.3840;0.5535;6.9232
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9934;0.2893;0.4480;8.5567
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9946;0.1978;0.3299;10.0943
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9975;0.1010;0.1834;11.7012
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9978;0.0447;0.0857;13.0863
Pandemic_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0067;0.0134;14.4454
