Parameters;Precisao;Revocacao;F1-Score;Tempo
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9469;0.9220;0.9343;0.6918
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9447;0.9270;0.9358;0.8969
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9445;0.9273;0.9358;0.9472
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9445;0.9270;0.9356;0.9782
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9444;0.9273;0.9358;0.9878
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9449;0.9257;0.9352;1.0449
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9474;0.9223;0.9347;1.1115
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9540;0.9167;0.9350;1.1896
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9596;0.9070;0.9325;1.3011
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9661;0.8948;0.9291;1.5143
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9699;0.8865;0.9263;1.6892
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9720;0.8752;0.9211;1.8376
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9737;0.8675;0.9175;2.0043
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9756;0.8602;0.9143;2.1740
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9825;0.7442;0.8469;3.9181
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9841;0.6552;0.7867;5.4769
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9846;0.5603;0.7142;7.0987
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9853;0.4755;0.6414;8.6591
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9863;0.3767;0.5452;10.1280
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9874;0.2833;0.4402;11.6675
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9893;0.1920;0.3216;13.0002
Fire_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9914;0.0915;0.1675;14.3461
