Parameters;Precisao;Revocacao;F1-Score;Tempo
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9657;0.9210;0.9428;0.6773
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9652;0.9267;0.9455;0.8518
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9651;0.9270;0.9457;0.9029
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9651;0.9273;0.9458;0.9580
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9651;0.9273;0.9458;0.9778
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9654;0.9265;0.9456;1.0369
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9667;0.9207;0.9432;1.1157
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9684;0.9120;0.9393;1.1911
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9702;0.9022;0.9350;1.3727
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9725;0.8968;0.9331;1.4905
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9743;0.8882;0.9293;1.6396
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9756;0.8755;0.9228;1.8260
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9777;0.8632;0.9169;2.0233
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9784;0.8535;0.9117;2.1698
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9861;0.7532;0.8541;3.7668
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9901;0.6567;0.7897;5.4504
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9929;0.5460;0.7046;7.0788
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9943;0.4350;0.6052;8.6983
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9953;0.3455;0.5130;10.1156
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9957;0.2507;0.4006;11.5005
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9963;0.1635;0.2809;13.0031
Marriage_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9966;0.0732;0.1365;14.3150
