Parameters;Precisao;Revocacao;F1-Score;Tempo
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9612;0.9177;0.9390;0.6808
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9601;0.9245;0.9419;0.8524
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9604;0.9245;0.9421;0.8704
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9603;0.9247;0.9422;0.8841
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9603;0.9247;0.9422;0.8970
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9625;0.9233;0.9425;0.9567
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9659;0.9110;0.9376;1.0804
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9680;0.9060;0.9360;1.2187
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9700;0.8980;0.9326;1.3678
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9718;0.8892;0.9287;1.5486
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9732;0.8775;0.9229;1.7940
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9751;0.8688;0.9188;1.9400
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9769;0.8595;0.9144;2.0845
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9790;0.8480;0.9088;2.2447
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9860;0.7465;0.8497;3.8584
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9885;0.6178;0.7603;5.5687
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9891;0.5182;0.6801;7.1774
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9902;0.4245;0.5942;8.6636
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9910;0.3287;0.4937;10.1084
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9922;0.2370;0.3826;11.6055
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9924;0.1432;0.2504;13.1396
Banking_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9956;0.0678;0.1269;14.3295
