Parameters;Precisao;Revocacao;F1-Score;Tempo
Children_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6347;0.9983;0.7740;0.0044
Children_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6345;0.9983;0.7739;0.0042
Children_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6346;0.9983;0.7739;0.0042
Children_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7952;0.9933;0.8804;0.0069
Children_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9048;0.9877;0.9431;0.0106
Children_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9408;0.9775;0.9582;0.0160
Children_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9514;0.9683;0.9593;0.0227
Children_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9576;0.9583;0.9576;0.0278
Children_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9626;0.9475;0.9548;0.0343
Children_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9645;0.9380;0.9508;0.0432
Children_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9667;0.9282;0.9469;0.0492
Children_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9684;0.9171;0.9419;0.0537
Children_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9707;0.9075;0.9379;0.0587
Children_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9717;0.8972;0.9328;0.0695
Children_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9782;0.7949;0.8769;0.1291
Children_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9806;0.6911;0.8106;0.1885
Children_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9827;0.5873;0.7350;0.2448
Children_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9830;0.4875;0.6516;0.3014
Children_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9836;0.3862;0.5544;0.3711
Children_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9836;0.2891;0.4467;0.4201
Children_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9844;0.1921;0.3213;0.4536
Children_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9854;0.0956;0.1743;0.4935
Children_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7275;0.9817;0.8303;0.0046
Children_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7283;0.9927;0.8359;0.0048
Children_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7289;0.9952;0.8373;0.0047
Children_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8406;0.9918;0.9076;0.0078
Children_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9140;0.9871;0.9473;0.0107
Children_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9372;0.9751;0.9543;0.0173
Children_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9448;0.9643;0.9531;0.0231
Children_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9511;0.9544;0.9517;0.0283
Children_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9564;0.9429;0.9489;0.0350
