Parameters;Precisao;Revocacao;F1-Score;Tempo
University_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6369;0.9985;0.7734;0.0039
University_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6373;0.9985;0.7737;0.0039
University_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6371;0.9985;0.7736;0.0041
University_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7308;0.9959;0.8384;0.0067
University_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8423;0.9915;0.9092;0.0105
University_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9370;0.9808;0.9584;0.0166
University_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9544;0.9717;0.9630;0.0230
University_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9641;0.9608;0.9624;0.0285
University_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9695;0.9463;0.9578;0.0338
University_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9725;0.9333;0.9525;0.0416
University_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9747;0.9215;0.9473;0.0493
University_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9767;0.9056;0.9398;0.0536
University_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9779;0.8929;0.9335;0.0655
University_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9787;0.8829;0.9283;0.0729
University_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9836;0.7738;0.8661;0.1386
University_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9853;0.6682;0.7963;0.2016
University_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9869;0.5670;0.7201;0.2642
University_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9873;0.4710;0.6376;0.3267
University_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9882;0.3752;0.5438;0.4018
University_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9887;0.2834;0.4404;0.4521
University_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9900;0.1903;0.3191;0.4666
University_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9889;0.0936;0.1709;0.4930
University_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6721;0.9964;0.7977;0.0049
University_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6718;0.9963;0.7974;0.0044
University_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6719;0.9963;0.7975;0.0044
University_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7743;0.9937;0.8665;0.0074
University_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8716;0.9883;0.9253;0.0101
University_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9431;0.9781;0.9602;0.0164
University_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9603;0.9661;0.9632;0.0219
University_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9676;0.9530;0.9602;0.0293
University_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9710;0.9434;0.9570;0.0349
University_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9742;0.9306;0.9519;0.0438
University_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9760;0.9177;0.9459;0.0477
University_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9775;0.9064;0.9406;0.0526
University_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9785;0.8948;0.9348;0.0591
University_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9796;0.8834;0.9290;0.0708
University_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9839;0.7707;0.8643;0.1266
University_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9858;0.6700;0.7977;0.1899
University_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9869;0.5700;0.7225;0.2456
University_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9873;0.4791;0.6449;0.2983
University_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9886;0.3808;0.5491;0.3653
University_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9891;0.2882;0.4458;0.4159
University_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9898;0.1904;0.3192;0.4570
University_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9886;0.0935;0.1707;0.4910
University_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7945;0.9970;0.8805;0.0043
University_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7937;0.9971;0.8801;0.0043
University_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7933;0.9971;0.8799;0.0043
University_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8773;0.9929;0.9276;0.0069
University_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9027;0.9876;0.9396;0.0106
University_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9323;0.9755;0.9514;0.0172
University_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9599;0.9640;0.9618;0.0226
University_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9678;0.9534;0.9605;0.0287
University_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9719;0.9416;0.9565;0.0350
University_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9749;0.9290;0.9514;0.0421
University_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9768;0.9174;0.9461;0.0483
University_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9784;0.9073;0.9415;0.0548
University_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9793;0.8960;0.9358;0.0578
University_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9804;0.8865;0.9311;0.0709
University_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9846;0.7760;0.8679;0.1270
University_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9869;0.6711;0.7988;0.1867
University_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9883;0.5644;0.7183;0.2535
University_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9889;0.4657;0.6330;0.3110
University_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9894;0.3717;0.5402;0.3799
University_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9901;0.2748;0.4300;0.4177
University_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9911;0.1820;0.3073;0.4584
University_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9900;0.0891;0.1633;0.4942
University_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5578;0.9969;0.7147;0.0051
