Parameters;Precisao;Revocacao;F1-Score;Tempo
Currency_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7558;0.9936;0.8569;0.0047
Currency_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7564;0.9935;0.8573;0.0042
Currency_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7564;0.9935;0.8572;0.0044
Currency_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8184;0.9866;0.8934;0.0070
Currency_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9306;0.9767;0.9526;0.0100
Currency_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9664;0.9592;0.9626;0.0159
Currency_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9776;0.9438;0.9604;0.0226
Currency_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9821;0.9301;0.9554;0.0290
Currency_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9849;0.9160;0.9491;0.0343
Currency_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9873;0.9038;0.9437;0.0451
Currency_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9888;0.8899;0.9367;0.0497
Currency_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9897;0.8781;0.9305;0.0542
Currency_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9905;0.8664;0.9242;0.0588
Currency_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9911;0.8560;0.9185;0.0678
Currency_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9950;0.7509;0.8558;0.1269
Currency_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9963;0.6462;0.7838;0.1822
Currency_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9970;0.5470;0.7062;0.2424
Currency_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9973;0.4498;0.6196;0.3002
Currency_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9973;0.3558;0.5239;0.3669
Currency_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9967;0.2635;0.4160;0.4162
Currency_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9966;0.1787;0.3023;0.4571
Currency_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9954;0.0938;0.1711;0.4893
Currency_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7719;0.9928;0.8659;0.0047
Currency_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7724;0.9929;0.8663;0.0047
Currency_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7724;0.9927;0.8662;0.0045
Currency_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8393;0.9855;0.9045;0.0074
Currency_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9280;0.9755;0.9506;0.0103
Currency_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9715;0.9542;0.9628;0.0166
Currency_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9798;0.9402;0.9595;0.0227
Currency_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9836;0.9289;0.9554;0.0287
Currency_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9865;0.9160;0.9499;0.0345
Currency_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9881;0.9031;0.9437;0.0446
Currency_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9891;0.8912;0.9376;0.0485
Currency_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9902;0.8785;0.9310;0.0523
Currency_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9912;0.8671;0.9250;0.0595
Currency_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9919;0.8552;0.9184;0.0711
Currency_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9948;0.7477;0.8536;0.1262
Currency_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9962;0.6472;0.7844;0.1858
Currency_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9968;0.5495;0.7080;0.2470
Currency_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9972;0.4541;0.6236;0.2975
Currency_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9974;0.3588;0.5272;0.3701
Currency_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9976;0.2620;0.4144;0.4135
Currency_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9979;0.1734;0.2949;0.4591
Currency_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9984;0.0863;0.1585;0.4893
Currency_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5673;0.9927;0.7208;0.0047
Currency_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5688;0.9940;0.7223;0.0046
Currency_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5698;0.9940;0.7230;0.0048
Currency_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6161;0.9878;0.7578;0.0078
Currency_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.8732;0.9784;0.9211;0.0101
Currency_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9643;0.9615;0.9629;0.0161
Currency_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9737;0.9501;0.9617;0.0237
Currency_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9798;0.9372;0.9580;0.0289
Currency_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9830;0.9271;0.9542;0.0345
Currency_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9850;0.9162;0.9494;0.0447
Currency_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9869;0.9062;0.9448;0.0478
Currency_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9879;0.8969;0.9402;0.0524
Currency_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9889;0.8867;0.9350;0.0579
Currency_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9897;0.8752;0.9289;0.0707
Currency_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9937;0.7739;0.8701;0.1306
Currency_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9950;0.6701;0.8008;0.1865
Currency_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9959;0.5644;0.7204;0.2448
Currency_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9967;0.4612;0.6303;0.2974
Currency_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9970;0.3640;0.5327;0.3658
Currency_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9973;0.2661;0.4193;0.4190
Currency_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9976;0.1749;0.2971;0.4549
Currency_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9972;0.0865;0.1589;0.4948
Currency_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.6121;0.9682;0.7479;0.0051
Currency_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.6170;0.9838;0.7570;0.0053
Currency_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.6196;0.9908;0.7611;0.0051
Currency_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.6919;0.9873;0.8121;0.0077
Currency_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.8793;0.9779;0.9240;0.0107
Currency_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9594;0.9609;0.9600;0.0165
Currency_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9728;0.9506;0.9615;0.0228
Currency_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9789;0.9378;0.9579;0.0293
Currency_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9817;0.9272;0.9536;0.0348
Currency_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9838;0.9149;0.9480;0.0433
Currency_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9859;0.9041;0.9431;0.0467
Currency_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9874;0.8926;0.9375;0.0539
Currency_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9882;0.8812;0.9315;0.0588
Currency_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9890;0.8701;0.9256;0.0689
Currency_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9942;0.7732;0.8697;0.1232
Currency_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9952;0.6670;0.7984;0.1879
Currency_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9961;0.5639;0.7198;0.2430
Currency_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9971;0.4579;0.6273;0.2954
Currency_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9974;0.3599;0.5284;0.3635
Currency_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9970;0.2668;0.4202;0.4106
