Parameters;Precisao;Revocacao;F1-Score;Tempo
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9741;0.9257;0.9493;0.6712
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9740;0.9320;0.9525;0.8841
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9739;0.9323;0.9526;0.9238
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9738;0.9323;0.9526;0.9905
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9738;0.9323;0.9526;1.0016
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9741;0.9317;0.9524;1.0527
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9749;0.9287;0.9513;1.1700
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9777;0.9245;0.9504;1.3024
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9791;0.9180;0.9476;1.4344
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9803;0.9085;0.9430;1.5662
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9809;0.9012;0.9394;1.6729
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9831;0.8910;0.9348;1.8649
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9847;0.8832;0.9312;1.9977
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9857;0.8730;0.9260;2.1547
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9909;0.7720;0.8679;3.8674
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9934;0.6687;0.7994;5.5676
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9947;0.5825;0.7347;7.0727
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9952;0.4745;0.6426;8.7011
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9961;0.3755;0.5454;10.0883
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9971;0.2730;0.4287;11.5062
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9978;0.1775;0.3014;13.0194
Theatre_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9989;0.0915;0.1677;14.3621
