Parameters;Precisao;Revocacao;F1-Score;Tempo
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9100;0.9018;0.9059;0.6773
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9062;0.9147;0.9104;0.9141
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9060;0.9143;0.9101;0.9688
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9060;0.9145;0.9102;1.0281
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9060;0.9145;0.9102;1.0402
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9058;0.9137;0.9098;1.0760
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9126;0.9040;0.9083;1.1378
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9229;0.8990;0.9108;1.3552
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9301;0.8902;0.9097;1.4292
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9366;0.8825;0.9087;1.6175
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9407;0.8742;0.9063;1.7480
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9452;0.8670;0.9044;1.8660
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9509;0.8560;0.9010;2.0004
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9558;0.8427;0.8957;2.1926
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9777;0.7378;0.8409;3.8585
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9869;0.6415;0.7775;5.4388
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9919;0.5445;0.7031;7.1731
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9950;0.4575;0.6268;8.6434
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9965;0.3555;0.5240;10.1758
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9977;0.2785;0.4355;11.6018
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9981;0.1860;0.3136;13.0580
Hunting_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9988;0.0990;0.1801;14.4518
