Parameters;Precisao;Revocacao;F1-Score;Tempo
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5755;0.9964;0.7282;0.0044
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5743;0.9963;0.7273;0.0040
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5743;0.9963;0.7273;0.0042
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7064;0.9868;0.8224;0.0069
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8276;0.9777;0.8962;0.0100
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9092;0.9634;0.9354;0.0159
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9351;0.9505;0.9427;0.0230
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9493;0.9376;0.9434;0.0286
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9576;0.9265;0.9418;0.0355
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9636;0.9144;0.9384;0.0431
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9687;0.9039;0.9351;0.0482
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9719;0.8909;0.9296;0.0526
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9743;0.8797;0.9246;0.0602
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9762;0.8699;0.9200;0.0690
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9858;0.7669;0.8626;0.1273
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9887;0.6721;0.8002;0.1908
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9902;0.5753;0.7278;0.2447
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9910;0.4823;0.6488;0.3004
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9917;0.3889;0.5587;0.3694
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9924;0.2942;0.4538;0.4145
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9930;0.1974;0.3292;0.4591
Transfer_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9938;0.1003;0.1820;0.4882
Transfer_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5830;0.9952;0.7346;0.0046
