Parameters;Precisao;Revocacao;F1-Score;Tempo
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9433;0.9293;0.9362;0.6411
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9421;0.9333;0.9377;0.7807
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9420;0.9335;0.9377;0.8369
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9420;0.9335;0.9377;0.8853
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9420;0.9335;0.9377;0.8982
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9445;0.9333;0.9388;0.9629
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9498;0.9283;0.9389;1.0655
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9541;0.9210;0.9373;1.2709
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9572;0.9163;0.9363;1.4131
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9596;0.9095;0.9339;1.5408
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9630;0.8995;0.9302;1.6587
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9664;0.8888;0.9259;1.8110
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9695;0.8758;0.9203;1.9880
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9712;0.8668;0.9160;2.1800
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9875;0.7690;0.8646;3.7937
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9939;0.6647;0.7967;5.3981
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9965;0.5360;0.6971;6.9961
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9981;0.4285;0.5996;8.6342
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9988;0.3262;0.4919;10.2632
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9995;0.2188;0.3590;11.5964
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9998;0.1270;0.2254;13.0523
Drama_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0372;0.0718;14.2804
